,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['estrés', 'en', 'mental', 'que', 'falta', 'productividad', 'trabajo', 'salud', 'tenemos', 'hablar']",,,"Estrés, falta de productividad, depresión: tenemos que hablar de salud mental en el trabajo",http://www.huffingtonpost.com.mx/2017/10/10/estres-falta-de-productividad-depresion-tenemos-que-hablar-de-salud-mental-en-el-trabajo_a_23238016/
1,"['rouge', 'et', 'pour', 'dans', 'sang', 'tabou', 'sur', 'des', 'journée', 'le', 'paris', 'les', 'à', 'la', 'règles']","Pour la Journée internationale des filles, le collectif féministe Insomnia y a déversé du colorant rouge.
""Notre sang, notre souffrance, leurs règles"", ""des tampons sains pour nos vagins"": Leurs revendications s'affichent en lettres rouges et noires sur des banderoles blanches.
""De nos règles, nombreux sont ceux à s'en tamponner"", dénonce le groupe dans un communiqué publié sur leur page Facebook, puis sur le site StreetPress.
A l'occasion de la journée internationale des filles, INSOMNIA a coloré des fontaines de Paris en rouge pour lever le tabou des règles.
pic.twitter.com/3w8KbjaHfs — Insomnia (@Insomnia_Riot) 11 octobre 2017L'action avait pour but de sensibiliser au tabou qui règne sur les règles.","FÉMINISME - Ce mercredi 11 octobre au matin, l'eau d'une quinzaine de fontaines parisiennes avait pris une teinte sanglante, comme l'a repéré le quotidien gratuit 20 Minutes. Pour la Journée internationale des filles, le collectif féministe Insomnia y a déversé du colorant rouge.

""Notre sang, notre souffrance, leurs règles"", ""des tampons sains pour nos vagins"": Leurs revendications s'affichent en lettres rouges et noires sur des banderoles blanches. ""De nos règles, nombreux sont ceux à s'en tamponner"", dénonce le groupe dans un communiqué publié sur leur page Facebook, puis sur le site StreetPress.

A l'occasion de la journée internationale des filles, INSOMNIA a coloré des fontaines de Paris en rouge pour lever le tabou des règles. pic.twitter.com/3w8KbjaHfs — Insomnia (@Insomnia_Riot) 11 octobre 2017

L'action avait pour but de sensibiliser au tabou qui règne sur les règles. ""Honteuses de leur corps dès l'adolescence, les femmes se sentent continuellement obligées de les cacher"", dénonce le collectif sur sa page Facebook. Et de poursuivre: ""On évite de le nommer, de le montrer, d'en parler; il est censuré dans les médias au point de devenir un liquide bleu dans les publicités pour protections hygiéniques.""

""Nous réclamons un accès facilité aux protections hygiéniques"", poursuivent-elles sur StreetPress. Elles donnent ainsi plusieurs pistes, comme la gratuité de ces protections pour les mineures et les femmes sans-abri, mais aussi la mise en place de distributeurs dans la rue ou la poursuite de la baisse de la ""taxe tampon"".

En décembre 2015, après plusieurs déboires législatifs, les députés avaient finalement accepté de baisser la TVA sur les protections hygiéniques de 20% à 5,5%. Le collectif Insomnia, lui, réclame une taxe à 2,1%. ""Les règles coûtent 23.500 € dans la vie d'une femme"", soutiennent-elles.

Par ailleurs, elles réclament plus de transparence sur la composition des serviettes hygiéniques et tampons. ""Les pesticides dans le coton et autres produits néfastes peuvent être sources d'intoxications"", critiquent les membres du collectif, qui pointent aussi le risque de choc toxique.

22 cas ont été déclarés en 2014. Des cas qui seraient liés à la composition des tampons, comme le dénonçait au mois d'avril un documentaire de France 5: ""Tampon, notre ennemi intime"".

Enfin, les militantes demandent à ce que davantage de moyens soient alloués à la recherche sur l'endométriose, cette maladie qui touche une femme sur dix, cause de règles douloureuses et de risques d'infertilité.

Créé en mai 2016, le collectif féministe Insomnia n'en est pas à son premier coup d'éclat. En juin et juillet 2016, elles avaient recouvert les vitrines de la chaîne de bagels Bagelstein, dont elles pointaient les blagues sexistes. Au mois de novembre de la même année, elles avaient affiché, sur les abribus de Paris, les noms de femmes tuées dans l'année par leur conjoint ou ex-conjoint.

Une action qui s'était, cette fois encore, déroulée de nuit, pour exiger la reconnaissance du ""féminicide"", c'est à dire ""le meurtre d'une femme parce qu'elle est femme"", comme elles l'expliquaient alors à Buzzfeed.

À voir également sur Le HuffPost:","Journée internationale des filles: À Paris, des fontaines rouge sang pour dénoncer le tabou des règles",http://www.huffingtonpost.fr/2017/10/11/journee-internationale-des-filles-a-paris-des-fontaines-rouge-sang-pour-denoncer-le-tabou-des-regles_a_23239873/
2,"['sent', 'desktop', 'advice', 'relationships', 'notifications', 'issues', 'straight', 'turn', 'tap']",Tap here to turn on desktop notifications to get the news sent straight to you.,Tap here to turn on desktop notifications to get the news sent straight to you.,"Relationships - Advice, Issues",http://www.huffingtonpost.com/news/relationships/
3,"['really', 'state', 'nation', 'know', 'entertainment', 'sign', 'emailfind']","Sign up for our email.
Find out how much you really know about the state of the nation.","Sign up for our email.

Find out how much you really know about the state of the nation.",Entertainment,https://www.huffingtonpost.com/news/entertainment/
4,"['καμία', 'ρεύματος', 'στα', 'αύξηση', 'από', 'διαβεβαιώνουν', 'τιμολόγια', 'υπουργείο', 'περιβάλλοντος', 'το']",,,"Καμία αύξηση στα τιμολόγια ρεύματος, διαβεβαιώνουν από το υπουργείο Περιβάλλοντος",http://www.huffingtonpost.gr/2017/10/11/eidhseis-koinwnia-kamia-aykshsh-sta-timologia-reymatos-ekptwseis_n_18233480.html?utm_hp_ref=greece#comments
5,"['really', 'state', 'nation', 'know', 'sign', 'emailfind', 'vancouver']","Sign up for our email.
Find out how much you really know about the state of the nation.","Sign up for our email.

Find out how much you really know about the state of the nation.",Vancouver,https://www.huffingtonpost.com/news/vancouver/
6,"['holding', 'sarahkendzior', 'pictwittercompvmjyw1q26', 'oktober', 'die', 'sarah', 'trump', 'grenze', 'idea', 'extremely', 'extrem', 'sign', 'soll', 'nordkoreanische', 'gefährliche', 'httpstco8jev4p0gpn', 'besuchen', 'kendzior', 'donald', 'idee']","This is an extremely dangerous idea.
That no one is holding him back is another very bad sign.
https://t.co/8Jev4P0GpN pic.twitter.com/PvMjyW1q26— Sarah Kendzior (@sarahkendzior) 10.
Oktober 2017","This is an extremely dangerous idea. That no one is holding him back is another very bad sign. https://t.co/8Jev4P0GpN pic.twitter.com/PvMjyW1q26

— Sarah Kendzior (@sarahkendzior) 10. Oktober 2017","""Extrem gefährliche Idee"": Donald Trump soll bald die nordkoreanische Grenze besuchen",http://www.huffingtonpost.de/2017/10/11/extrem-gefahrliche-idee-trump-besuch-nordkoreanische-grenze_n_18234332.html?utm_hp_ref=germany
7,"['por', 'tregua', 'en', 'el', 'que', 'y', 'del', 'los', 'para', 'más', 'su', 'trampa', 'dui', 'mentiras', 'la']","Y es un examen que la Constitución no puede suspender... so pena de perder su crédito y arriesgar con ello su propia supervivencia.
Es obvio que la respuesta primera -y ordinaria- de cualquier ordenamiento frente a sus infracciones más graves reside en el Código Penal.
118 CE) e incumplimiento (reiterado) de lo dispuesto por el TC (violando el art.
En la sesión del Parlament del 10 de octubre, Puigdemont perpetra una ""tregua trampa"" maquinada para prolongar, cronificando el mal, su desprecio a la legalidad y su desobediencia dolosa a las resoluciones judiciales.
Pero también aconseja gran determinación, basada en un consenso (legitimación de ejercicio) que extravase el acotado perímetro de la minoría en el Congreso y la mayoría absoluta en el Senado que hoy sostienen al Gobierno de Rajoy.","Segunda semana de octubre. Tras el entristecedor Pleno de Estrasburgo de la pasada semana, (¡qué dolor y qué tristeza, ver a toda la extrema derecha del Parlamento Europeo jaleando, con regocijo, a los secesionistas de Cataluña, instalados en la propalación de su burda patraña de que España es un país ""franquista"" donde los catalanes no pueden votar y cuando lo intentan sufren la violencia policial!), todas las alertas están activadas para responder a la anunciada y largamente precalentada Declaración de Independencia (DUI) del Pleno del Parlament de Cataluña del 10 de octubre.

Los juristas y profesores hemos concurrido como nunca antes a la difusión social y prefiguración de los diversos instrumentos de que -como explicamos una y otra vez- dispone nuestro Estado Constitucional de Derecho -como cualquier otro en Derecho comparado- para preservar su ordenamiento y el imperio de la Ley ante la contingencia de un quebrantamiento sistémico y grave. Por extraordinaria o improbable que fuese la aplicación de cualquiera de estas cláusulas, resulta lamentablemente evidente que, en España, aquí y ahora, el Estado constitucional está siendo sometido a un examen durísimo. Una situación crítica que muchos hubiésemos querido no tener que afrontar nunca o haberla podido evitar. Pero es un examen impuesto por insensatos e irresponsables al frente de la Generalitat. Y es un examen que la Constitución no puede suspender... so pena de perder su crédito y arriesgar con ello su propia supervivencia.

Es obvio que la respuesta primera -y ordinaria- de cualquier ordenamiento frente a sus infracciones más graves reside en el Código Penal. Los delitos de desobediencia (dolosa) a las resoluciones judiciales (violando lo establecido en el art. 118 CE) e incumplimiento (reiterado) de lo dispuesto por el TC (violando el art. 164 CE), junto a las de prevaricación, malversación y, en su caso, usurpación de funciones, forman parte del menú cuya depuración corresponde en exclusiva (art. 117 CE) a jueces y magistrados, y cuya investigación se confía a jueces de instrucción y fiscales con potestades de dirección de la policía judicial (art.126 CE), mossos d'esquadra incluidos. La gravedad de la secuencia de estos últimos días suma supuestos claros de sedición y tentativas de incursión en rebelión (la convocatoria, reiterada, de las ""masas en las calles"" para encubrir y ultimar la insurrección generalizada contra el orden constitucional). De estos supuestos deberán entender -por su carril, y en exclusiva- jueces de instrucción, fiscales, y los juzgados y tribunales del orden jurisdiccional penal.

Pero hace ya un tiempo que la discusión política orbita en torno a otros instrumentos del orden constitucional para su aseguración frente a violaciones graves. Por eso discutimos tanto sobre las posibilidades del renombrado artículo 155 CE, de los Estados de Alarma, Excepción y Sitio (art 116 CE), y de la recientemente aprobada Ley de Seguridad Nacional (Ley 36/2015).

La ventaja operativa de la Ley de Seguridad Nacional (aparentemente concebida para otras contingencias) es que permite al Presidente del Gobierno, dentro de sus competencias, decidir por Real Decreto la declaración de una determinada situación de crisis como ""de interés para la seguridad nacional"", comprometiendo a los poderes públicos de las comunidades autónomas los recursos necesarios para el restablecimiento de la normalidad.

En cambio, los Estados de Alarma, Excepción y Sitio contemplados en la Constitución (art. 116 CE) fueron objeto de un desarrollo muy temprano y detallado, como respuesta legislativa al golpe de Estado del 23 de febrero de 1981. La LO 4/81, de 1 de junio, regula con precisión cada una de estas tres situaciones, y su gradiente de respuesta en proporción a la entidad de la contingencia a abordar. El Estado de Alarma frente a ""desabastecimientos"" o ""alteraciones de los servicios públicos"" fue ensayado -por primera vez y con éxito- para atajar la huelga de los controladores de diciembre de 2010: el Gobierno puede decidirlo por Real Decreto durante 15 días, debiendo comunicarlo al Congreso de inmediato, que podrá prorrogarlo por otros 15 en una votación por mayoría simple.

El Estado de Excepción -opción para responder frente a los quebrantamientos de la normalidad democrática, que hagan inviable el normal disfrute y ejercicio de derechos y libertades o el normal funcionamiento de las instituciones- permite suspender los derechos referidos en el art. 55.1 CE. Sólo puede decidirse, a propuesta del Gobierno, mediante su votación en el Congreso de los Diputados, que deberá fijar su ámbito territorial, con duración de 30 días prorrogables por otros tantos.

En la sesión del Parlament del 10 de octubre, Puigdemont perpetra una ""tregua trampa"" maquinada para prolongar, cronificando el mal, su desprecio a la legalidad y su desobediencia dolosa a las resoluciones judiciales.

El Estado de Sitio - ante una grave ""insurrección"" que afecte a la independencia de España o su integridad territorial- permite movilizar a las Fuerzas Armadas (bajo mando y responsabilidad del Gobierno, art.97 CE) y extender el conocimiento de la Jurisdicción militar: solo puede decidirlo la mayoría absoluta del Congreso, que fijaría su duración, condiciones y ámbito territorial.

Mucho más indeterminada resulta, como ahora sabemos, la referencia del art. 155 CE. Previsto para responder ante una CA que ""atentare gravemente contra el interés general de España"" o ""incumpliere gravemente sus obligaciones constitucionales"", el Gobierno ""previo requerimiento a la CA y en el caso de no ser atendido"", y con la aprobación de la mayoría absoluta del Senado, podrá adoptar ""medidas"" (indeterminadas, carentes hasta la fecha de desarrollo legal y de concreción normativa) para ""obligarle al cumplimiento forzoso de sus obligaciones"". A tal efecto (art. 155. 2 CE), el Gobierno ""podrá impartir instrucciones"" a ""todas las CCAA"".

Aunque se ha insistido mucho en que el art.155 CE está todavía inédito y carente de precedentes, lo cierto es que la única vez en que el Gobierno apuntó a su activación hasta ahora fue cuando, en 1989, el Ejecutivo socialista de Felipe Gonzáles requirió al Gobierno autónomo de Canarias el cumplimiento forzoso de su obligación de ejecutar el ""descreste arancelario"" (perjudicial entonces para la Hacienda canaria) previsto en la modalidad de incorporación de Canarias a las Comunidades Europeas entonces vigente (luego modificada, en 1991), conforme al Tratado de Adhesión de España a la UE.

Para el Gobierno de Rajoy, esta previsión -que importa la ""coerción federal"" de la Constitución alemana de 1949 (art.37 de su Grundgesetz)- exhibe la ventaja de que, en el Senado, el PP dispone de mayoría absoluta de apoyo constitucionalmente requerido. La desventaja es la apertura de la cláusula en una decisión política acerca de sus contenidos concretos, medidas de aplicación y fuerzas operativas que será preciso disponer y movilizar para su efectividad en un territorio (Cataluña) en el que el Estado se ha replegado durante décadas hasta hacerse inoperante: son muchos los que expresan temores de que el art.155 CE se enfrente a dificultades de aplicabilidad, puesto que sus medidas sólo serían operativas con el necesario concurso de las administraciones locales y de instituciones y cuerpos en la actualidad dependientes de la Generalitat). Revertir esa situación, requiere y requerirá un ejercicio efectivo de voluntad y compromiso político, y sostenerlo en el tiempo, todo cuanto sea necesario para el restablecimiento de la normalidad. Pero también aconseja gran determinación, basada en un consenso (legitimación de ejercicio) que extravase el acotado perímetro de la minoría en el Congreso y la mayoría absoluta en el Senado que hoy sostienen al Gobierno de Rajoy.

La jornada del 8 de octubre en Barcelona marcó un hito histórico. El discurso del socialista Pepe Borrell fue de los que hacen época. La ""mayoría silenciada"" ha dado un paso decisivo para romper el maleficio de su autocontención, sumida en el síndrome de su sometimiento a la abyecta dinámica de acción/reacción en que los secesionistas han dominado largamente la iniciativa y la ofensiva, y la hegemonía narrativa, imponiendo a los no secesionistas una pauta de respuesta pasivo/reactiva frustrante. Después de años de abatimiento, compás de espera autoimpuesto... y fragmentación interior, millones de catalanes no nacionalistas (y por lo tanto contrarios a la presión secesionista) han encontrado en este acto de congregación ciudadana desde la diversidad una formidable palanca desde la que cobrar impulso y dar señales de vida. Como consecuencia, la DUI perdió, aún más, cualquier legitimidad y credibilidad.

Como ya he explicado en otro artículo, los secesionistas con su DUI mentirosa en torno a la falseada invocación del ""caso esloveno 1991"" (la antigua Yugoslavia implosionó por entero hasta desaparecer: nada que ver con España en 2017), aspiran a situarse con ""lo mejor de dos mundos"": de un lado, proclamándose unilateralmente autodesvinculados de toda la legalidad constitucional española (¡de la que traen causa sus poderes, y la legitimidad que les quede!); de otro, declarándose ya, con teatralidad solemne, en su imaginaria República Independiente. Es evidente que la alegada ""suspensión"" de la DUI ""solemnizada"" por Puigdemont en la sesión del Parlament del martes 10 de octubre perpetra una ""tregua trampa"" maquinada para prolongar, cronificando el mal, su desprecio a la legalidad y su desobediencia dolosa a las resoluciones judiciales cuyo cumplimiento le vincula como a cualquier ciudadano. Y para continuar sometiendo al conjunto de la sociedad catalana y española a un stress test agotador, neurotizante, exasperado, en que pretenden arrogarse indefinidamente el control de la jugada y de cada situación, imponiendo a los demás el deber de discutir hasta la extenuación el siguiente movimiento, después de desgañitarnos interpretando sus pasos y sus declaraciones, siempre a la defensiva y como reacción a su acción, en un ajedrez diabólico y controlado por ellos en todo momento.

Sólo hace falta que acertemos a hacerles comprender de una vez que nuestro Estado democrático y social de Derecho no va a suspender este examen. Ningún Estado constitucional de Derecho merecedor de ese nombre puede permitirse suspender ante un examen así.

Síguenos también en el Facebook de HuffPost Blog","La DUI: más mentiras, con tregua trampa",http://www.huffingtonpost.es/juan-fernando-lopez-aguilar/la-dui-mas-mentiras-con-tregua-trampa_a_23239658/
8,"['στην', 'απόστρατος', 'συνελήφθη', 'αστυνομικός', 'πεύκη', 'τούρκος']",,,Συνελήφθη Τούρκος απόστρατος αστυνομικός στην Πεύκη,http://www.huffingtonpost.gr/2017/10/11/eidiseis-koinwnia-synelifthi-toyrkos-apostratos-peyki-_n_18235074.html?utm_hp_ref=greece#comments
9,"['박근혜', '시작한다', '대화록', '국정원의', '대한', '검찰이', 'nll', '수사를', '등에', '유출']",,,검찰이 박근혜 국정원의 NLL 대화록 유출 등에 대한 수사를 시작한다,http://www.huffingtonpost.kr/2017/10/09/story_n_18226348.html?utm_hp_ref=korea#comments
