,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['president', 'title', 'party', 'congress', 'zedong', 'starting', 'cement', 'power', 'sign', 'week', 'xi', 'chinas', 'tightening']","Chinese President Xi Jinping may get a new title at the Communist Party Congress starting this week, a sign of his tightening grip on power.
Reuters’ Ben Blanchard says the new title of party chairman would put him on par with the country’s founder Mao Zedong.","Chinese President Xi Jinping may get a new title at the Communist Party Congress starting this week, a sign of his tightening grip on power. Reuters’ Ben Blanchard says the new title of party chairman would put him on par with the country’s founder Mao Zedong.",China’s Xi to cement his power at Party Congress,https://www.reuters.com/video/2017/10/16/chinas-xi-to-cement-his-power-at-party-c?videoId=372748945&videoChannel=118110&channelName=Dateline+Asia
1,"['softbank', 'venture', 'public', 'checks', 'companies', 'softbanks', 'market', 'tech', 'ipos', 'stalling', 'private', 'ipo', 'big', 'investors']","IPOs have fallen especially precipitously since 2014 - the year public market investors, including mutual funds, ramped up investment in private tech companies.
Tech companies Switch (SWCH.N), MongoDB (MDB.O) and Roku (ROKU.O) have gone public in the past few weeks, with debuts from ForeScout and Zscaler ahead.
SOFTBANK-UBER DEAL EYEDIncreasingly, the big checks are coming from SoftBank, which in May closed a $93 billion investment fund.
Meanwhile, Nasdaq’s private market business, set up in 2014, facilitated more than $1 billion in secondary market transactions last year, according to Bruce Aust, vice chairman of Nasdaq.
Secondary transactions allow employees and investors to get some cash by selling to other private investors, removing a significant pressure to go public.","FILE PHOTO: The logo of SoftBank Group Corp is displayed at SoftBank World 2017 conference in Tokyo, Japan, July 20, 2017. REUTERS/Issei Kato/File photo

LAGUNA BEACH, Calif. (Reuters) - Big cash infusions for startups from an ever-expanding group of financiers, led by SoftBank Group Corp (9984.T) and Middle East sovereign wealth funds, have extinguished hopes that the technology IPO market would bounce back this year.

These deep-pocketed financiers, which have traditionally invested in the public markets but are seeking better returns from private tech companies, have enabled startups to raise more money, stay private longer and spurn the regulatory hassles of an IPO even as they become larger than many public companies.

At The Wall Street Journal D.Live conference this week in Southern California, a number of venture capitalists, entrepreneurs, IPO experts and dealmakers spoke with Reuters about the surprisingly low number of IPOs and pointed to investors such as SoftBank for changing the business of startup financing.

“It’s not surprising if these companies get 10 term sheets,” said Nicole Quinn, an investing partner with Lightspeed Venture Partners, referring to formal offers of investment.

The result is a protracted IPO slump that has contributed to a 50 percent drop in the number of U.S. public companies over the last two decades, according to the Nasdaq. IPOs have fallen especially precipitously since 2014 - the year public market investors, including mutual funds, ramped up investment in private tech companies.

There are some signs of a more active fall for IPOs. Tech companies Switch (SWCH.N), MongoDB (MDB.O) and Roku (ROKU.O) have gone public in the past few weeks, with debuts from ForeScout and Zscaler ahead.

CORRECTION AHEAD?

Yet many investors are bracing for a market tumble after a sustained rally, raising questions about IPO opportunities for 2018.

Just 12 venture capital-backed tech companies went public in the United States in the first three quarters this year, compared to 27 for the same time period in 2014, according to IPO investment adviser Renaissance Capital.

The drought continues even though both the Dow Jones Industrial Average .DJI and Nasdaq Composite .IXIC are up more than 26 percent in the last year and market volatility is low, normally ideal conditions for an IPO.

Wall Street stock indexes have posted a string of record highs in recent weeks, and the Dow closed above 23,000 for the first time on Wednesday. [.N]

But Barry Diller, a longtime dealmaker and chairman of InterActiveCorp and Expedia Inc (EXPE.O), said the huge funding rounds had eliminated the traditional reason for an IPO.

“There is no reason to be public unless you need capital, and almost all these companies do not need capital,” Diller said.

SOFTBANK-UBER DEAL EYED

Increasingly, the big checks are coming from SoftBank, which in May closed a $93 billion investment fund.

So far this year, it has announced at least 14 investments in technology companies globally, including a $500 million deal with fintech company Social Finance and a $3 billion investment in shared workspace company WeWork, both private and already worth billions of dollars.

SoftBank is in the next week expected to finalize a highly anticipated deal with Uber Technologies Inc [UBER.UL] in which it, along with other investors, would purchase as much as $10 billion in Uber shares, most of them from employees and existing investors in a so-called secondary offering.

“This is the third liquidity option,” said Larry Albukerk, who runs secondary market firm EB Exchange and spoke to Reuters by phone. “It used to be IPO or acquisition.”

SoftBank’s deals are causing venture capitalists to “prepare for more M&A exits,” and fewer IPOs over the long term, said Jenny Lee, managing partner at GGV Capital.

Meanwhile, Nasdaq’s private market business, set up in 2014, facilitated more than $1 billion in secondary market transactions last year, according to Bruce Aust, vice chairman of Nasdaq.

Secondary transactions allow employees and investors to get some cash by selling to other private investors, removing a significant pressure to go public.

The flood of private capital, and the lofty valuations that have come with it, have, paradoxically, created another reason for avoiding an IPO, said Chris Clapp, a managing director with consulting group MorganFranklin.

“Many times with my clients I don’t think they would achieve the same valuation in the public markets,” Clapp said in a phone interview.

Meal delivery company Blue Apron Holdings Inc (APRN.N) took a 27 percent haircut when it went public in June and software company Cloudera Inc (CLDR.N) lost 53 percent of its valuation in its April IPO.

Snap Inc (SNAP.N), the owner of messaging app Snapchat, is down more than 10 percent from its IPO price in March.",SoftBank's big checks are stalling tech IPOs,https://www.reuters.com/article/us-wsjd-conference-softbank-group/softbanks-big-checks-are-stalling-tech-ipos-idUKKBN1CO3BX?il=0
2,"['india', 'air', 'begins', 'worsening', 'pollution', 'levels', 'delhi', 'worried', 'residents', 'cracks', 'generators', 'festival', 'diwali', 'worlds']","Ushered in with a bang, the annual Hindu festival of lights, Diwali, kicking off on Thursday (October 19).
But as people across India let off fireworks for the celebration, there were fewer to be seen in and around Delhi.
The supreme court has put a temporary ban on the sale of crackers in the capital, because officials are worried they could send already high pollution levels skyrocketing.
Air quality began worsening in the city ahead of the festival this week prompting the government to order diesel generators and a power plant to be shut down.
The measures will stay in place until March to prevent pollution levels from rising further.","Ushered in with a bang, the annual Hindu festival of lights, Diwali, kicking off on Thursday (October 19). But as people across India let off fireworks for the celebration, there were fewer to be seen in and around Delhi. The supreme court has put a temporary ban on the sale of crackers in the capital, because officials are worried they could send already high pollution levels skyrocketing. Air quality began worsening in the city ahead of the festival this week prompting the government to order diesel generators and a power plant to be shut down. While emergency services like hospitals are exempt, many well-off residents are now running on back up generators. The measures will stay in place until March to prevent pollution levels from rising further. Choking smog in Delhi has become a major public policy issue in the past few years as residents become more aware of the life-threatening effects of breathing dirty air which is often ranked among the world's most toxic.",India cracks down on air pollution as Diwali begins,https://www.reuters.com/video/2017/10/19/india-cracks-down-on-air-pollution-as-di?videoId=372776619&videoChannel=101
3,"['kate', 'restaurants', 'michelin', 'village', 'japan', 'survival', 'lifestyle', 'prince', 'william', 'stars', 'wife']","Recent Lifestyle NewsUK's Prince William and wife Kate say baby expected in April LONDON Britain's Prince William and his wife Kate confirmed on Tuesday that their third child will be born next April.
Two more Washington restaurants shine with Michelin stars Washington's dining scene received some extra sparkle on Tuesday as Michelin bestowed stars to two more restaurants in its second annual guide of the city's best eateries, which will go on sale Friday.
'Vanishing village' looks to Japan's LDP for survival NANMOKU, Japan Chikara Imai, 73, is quick to dismiss the new parties in Sunday's national election in Japan, saying old ties with Prime Minister Shinzo Abe's Liberal Democratic Party is what the country's most elderly village needs for survival.
World, Japan","Recent Lifestyle News

UK's Prince William and wife Kate say baby expected in April LONDON Britain's Prince William and his wife Kate confirmed on Tuesday that their third child will be born next April.

Two more Washington restaurants shine with Michelin stars Washington's dining scene received some extra sparkle on Tuesday as Michelin bestowed stars to two more restaurants in its second annual guide of the city's best eateries, which will go on sale Friday.

'Vanishing village' looks to Japan's LDP for survival NANMOKU, Japan Chikara Imai, 73, is quick to dismiss the new parties in Sunday's national election in Japan, saying old ties with Prime Minister Shinzo Abe's Liberal Democratic Party is what the country's most elderly village needs for survival. World, Japan",Lifestyle News,https://www.reuters.com/news/lifestyle
4,"['para', 'en', 'crías', 'incubadas', 'repoblación', 'tortugas', 'la', 'liberan', 'su', 'perú']",,,Liberan 5.000 crías de tortugas en la Amazonía de Perú incubadas para su repoblación,https://www.reuters.com/article/entertainmentNews/idESKBN1CO0II-OESEN
5,"['rule', 'dead', 'disperse', 'extending', 'protest', 'president', 'fired', 'bullets', 'opposition', 'died', 'person', 'limit', 'ugandan', 'crowd', 'presidents', 'local']","KAMPALA (Reuters) - At least one person died as police fired bullets and teargas to disperse a crowd of opposition supporters rallying on Wednesday against plans to extend Ugandan President Yoweri Museveni’s rule.
Rights organizations and activists have criticized moves by several other long-serving African rulers, notably in Rwanda, Burundi and Burkina Faso, to stay in power by extending term limits.
Opposition party member Ingrid Turinawe and a local government official both said two men died.
He was not hurt but an image showed a gaping hole in the rear window of his vehicle.
Museveni met MPs backing the measure last week and for the first time openly expressed his support for the legislation, several local media outlets reported.","KAMPALA (Reuters) - At least one person died as police fired bullets and teargas to disperse a crowd of opposition supporters rallying on Wednesday against plans to extend Ugandan President Yoweri Museveni’s rule.

Police have broken up a series of protests in recent days against a bill to let the 73-year-old president stand again in 2021 elections - the constitution currently sets an age limit for candidates at 75.

Rights organizations and activists have criticized moves by several other long-serving African rulers, notably in Rwanda, Burundi and Burkina Faso, to stay in power by extending term limits.

Police spokesman Elly Maate said one person died after officers fired bullets in the air to disperse a crowd gathering for what he called “an illegal rally” near a stadium in the southwestern town of Rukungiri.

Opposition party member Ingrid Turinawe and a local government official both said two men died.

Turinawe said a bullet also struck a vehicle carrying opposition leader Kizza Besigye. He was not hurt but an image showed a gaping hole in the rear window of his vehicle.

A Museveni-allied legislator introduced the bill to remove the presidential age limit last month.

Museveni met MPs backing the measure last week and for the first time openly expressed his support for the legislation, several local media outlets reported.",One dead at protest against extending Ugandan president's rule,https://www.reuters.com/article/topNews/idAFKBN1CO12Y-OZATP
6,"['virginias', 'water', 'flintlike', 'cant', 'shore', 'watching', 'ocean', 'special', 'beat', 'dangers', 'report', '0811', 'private', 'rise', 'wells']","""You just can't beat the ocean"": Watching the water rise on Virginia's shore - 08:11","""You just can't beat the ocean"": Watching the water rise on Virginia's shore - 08:11",SPECIAL REPORT: Flint-like dangers in private wells,https://www.reuters.com/video/2016/03/10/special-report-flint-like-dangers-in-pri?videoId=367673244&videoChannel=117777&channelName=Reuters+Investigates
7,"['цбр', 'кварталы', 'ставки', 'ключевой', 'возможности', 'ближайшие', 'видят', 'в', 'снижения', 'для']",,,Аналитики ЦБР видят возможности для снижения ключевой ставки в ближайшие кварталы,https://www.reuters.com/article/businessNews/idRUKBN1CO1M1-ORUBS
8,['需給情報外資系証券経由の注文状況は80万株の買い越し観測市場筋'],,,〔需給情報〕外資系証券経由の注文状況は80万株の買い越し観測＝市場筋,https://www.reuters.com/article/%E3%80%94%E9%9C%80%E7%B5%A6%E6%83%85%E5%A0%B1%E3%80%95%E5%A4%96%E8%B3%87%E7%B3%BB%E8%A8%BC%E5%88%B8%E7%B5%8C%E7%94%B1%E3%81%AE%E6%B3%A8%E6%96%87%E7%8A%B6%E6%B3%81%E3%81%AF80%E4%B8%87%E6%A0%AA%E3%81%AE%E8%B2%B7%E3%81%84%E8%B6%8A%E3%81%97%E8%A6%B3%E6%B8%AC%EF%BC%9D%E5%B8%82%E5%A0%B4%E7%AD%8B-idJPL4N1MU650
9,"['response', 'secession', 'catalan', 'madrid', 'autonomy', 'catalonias', 'declaration', 'independence', 'referendum', 'voted', '155', 'spain', 'regional', 'spanish', 'threat', 'suspend']","MADRID/BARCELONA (Reuters) - Spain’s central government said on Thursday it would suspend Catalonia’s autonomy and impose direct rule after the region’s leader threatened to go ahead with a formal declaration of independence if Madrid refused to hold talks.
Catalan president Carles Puigdemont, ignoring a 10 a.m. deadline to drop his secession campaign, wrote a letter to Rajoy threatening a formal declaration of independence.
The regional authorities have not made clear how and when a declaration of independence would take place and whether it would be endorsed by the regional assembly.
Merche, 55, who voted for secession in the referendum, said she was tired of the political to-and-fro.
Puigdemont has already defied Rajoy once this week, when he ignored a first deadline to drop the independence campaign and instead called for talks.","MADRID/BARCELONA (Reuters) - Spain’s central government said on Thursday it would suspend Catalonia’s autonomy and impose direct rule after the region’s leader threatened to go ahead with a formal declaration of independence if Madrid refused to hold talks.

In an act unprecedented since Spain returned to democracy in the late 1970s, Prime Minister Mariano Rajoy said he would hold a special cabinet meeting on Saturday that could trigger the move. The Socialist opposition said it backed the government but suggested the measures should be limited in scope and time.

Catalan president Carles Puigdemont, ignoring a 10 a.m. deadline to drop his secession campaign, wrote a letter to Rajoy threatening a formal declaration of independence.

The war of words increased uncertainty over a standoff that has raised fears of social unrest, cut growth prospects for the euro zone’s fourth-largest economy and rattled the euro.

“If the government continues to impede dialogue and continues with the repression, the Catalan parliament could proceed, if it is considered opportune, to vote on a formal declaration of independence,” Puigdemont said.

Catalonia, which has a distinctive culture and language, triggered Spain’s biggest political crisis for decades with a secession bid it put to a referendum on Oct 1. Only 43 percent of voters participated but those who did voted overwhelmingly to secede, while opponents of secession mostly stayed home.

Spanish courts have ruled the referendum illegal, but Puigdemont says the result is binding and must be obeyed.

The European Union declined to help mediate, saying the crisis was for Madrid and Barcelona to resolve.

“Member states are clear there is no room or space for any kind of mediation,” European Council President Donald Tusk told a news conference during an EU leaders summit in Brussels.

The regional authorities have not made clear how and when a declaration of independence would take place and whether it would be endorsed by the regional assembly. Some pro-independence lawmakers have said they want to hold a vote in the Catalan parliament to lend it a more solemn character.

Rajoy plans to invoke Article 155 of the 1978 constitution, which allows taking control of a region if it breaks the law.

A senior government source said the exact measures would be agreed on Saturday and probably voted through the upper house Senate on Oct. 30, giving the secessionists a few days of leeway to respond before Madrid takes control.

The regional authorities could use that time to split unilaterally, call elections in the hope of strengthening their mandate, or back down, although this is seen as highly unlikely.

“From the moment the measures are known, the regional government knows what’s going to happen and has a period of time to act until 155 can be acted upon,” the source said.

A demonstrator wears an Estelada (Catalan separatist flag) during a gathering in front of the Spanish central government headquarters to protest against the imprisonment of leaders of two of the largest Catalan separatist organisations, Catalan National Assembly's Jordi Sanchez and Omnium's Jordi Cuixart, who were jailed by Spain's High Court, in Barcelona, Spain, October 19, 2017. REUTERS/Ivan Alvarado

Spanish stocks, bonds and the euro all suffered in early trade, but recovered, a bounce some strategists attributed to a sense that Madrid had the upper hand in the standoff.

LAW UNCLEAR

The terms of Article 155 are vague and could spur more wrangling with the restive region.

“The government will use all the tools available to restore as soon as possible the law and the constitutional order, recover peaceful cohabitation between citizens and stop the economic damage that the legal uncertainty is creating,” government spokesman Inigo Mendez de Vigo said in a statement.

Slideshow (11 Images)

Rajoy’s team met members of the socialist party to coordinate their next steps. A spokesman for the Socialists said while they fully stood behind the government they would insist Article 155 is applied in the most proportionate way.

Madrid’s options range from closing down the regional parliament and expelling lawmakers, to a softer and more targeted approach, the government source said. Theoretically, the central administration could take control of the region’s finances and police, and call a snap election.

But some members of the Catalan government have already questioned this interpretation of the constitution, suggesting the stand-off could extend for at least several more days.

Carles Riera, a lawmaker from the pro-independence CUP party whose 10 deputies are vital to Puigdemont’s coalition, said dialogue with the Spanish state now looked impossible, and called on the leader to formalize a declaration of independence.

“From our point of view, the sooner this happens the better,” Riera told Reuters in the Catalan capital Barcelona.

Impatience is also setting in among residents of the port city. Merche, 55, who voted for secession in the referendum, said she was tired of the political to-and-fro.

“People want a resolution. Go for one thing or the other, but leave people in peace to carry on with their routine and their work,” she said, rearranging lettuces on her market stall.

Puigdemont has already defied Rajoy once this week, when he ignored a first deadline to drop the independence campaign and instead called for talks.

Rajoy says the Catalan government has repeatedly broken the law, including when it held the banned referendum and when it made a symbolic declaration of independence on Oct. 10, only to suspend it seconds later.

Puigdemont says a violent police crackdown during the referendum and arrests of pro-independence leaders on charges of sedition show the Spanish state has become authoritarian.",Spain to suspend Catalonia's autonomy in response to independence threat,https://www.reuters.com/article/spain-politics-catalonia-cabinet/spain-to-suspend-catalonias-autonomy-in-response-to-independence-threat-idINKBN1CO175
