,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['rundisney', 'halfmarathon', 'shared', 'races', 'resort', 'race', 'wars', 'cancelled', 'disneyland', '2018', 'spokesman', 'construction', 'star']","RunDisney, Walt Disney Co.’s race organization, announced that starting 2018 it will cancel the annual half-marathon and other races due to a number of construction projects taking place at Disneyland Resort.
A post shared by runDisney (@rundisney) on Jul 20, 2017 at 1:56pm PDT“While construction for the next several years will impact our ability to deliver the runDisney experience our guests love, we are excited about our future as the Disneyland Resort continues one of its largest multi-year expansions,” said George Savvas, a Disneyland spokesman, to the Register.
A post shared by runDisney (@rundisney) on Nov 11, 2016 at 5:46am PST“For fans who love to be part of runDisney events, we will continue to offer races at our other properties around the world in 2018,” he added.
It is unknown at this time when runDisney races will return to Disneyland.
The final event of the year, the Super Heroes Half Marathon, is scheduled for Nov. 9-12, 2017.","RunDisney, Walt Disney Co.’s race organization, announced that starting 2018 it will cancel the annual half-marathon and other races due to a number of construction projects taking place at Disneyland Resort.

ATTENTION JEDIS: DISNEY REVEALS NEW DETAILS ON STAR WARS LAND THEME PARK

A Disneyland spokesman told The OC Register that with construction of the 14-acre Star Wars Land in Disneyland as well as new developments around the resort area, including a new four-diamond hotel — The Disneyland Eastern Gateway — future races would’ve been affected since runners race through and around the park.

A post shared by runDisney (@rundisney) on Jul 20, 2017 at 1:56pm PDT

“While construction for the next several years will impact our ability to deliver the runDisney experience our guests love, we are excited about our future as the Disneyland Resort continues one of its largest multi-year expansions,” said George Savvas, a Disneyland spokesman, to the Register.

A post shared by runDisney (@rundisney) on Nov 11, 2016 at 5:46am PST

“For fans who love to be part of runDisney events, we will continue to offer races at our other properties around the world in 2018,” he added.



FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS

In the past, races have brought in around 25,000 people to the Anaheim area, with entry fees costing upwards of $195 per participant.

It is unknown at this time when runDisney races will return to Disneyland. The final event of the year, the Super Heroes Half Marathon, is scheduled for Nov. 9-12, 2017.",Disneyland half-marathon and other runDisney races cancelled in 2018,https://www.foxnews.com/lifestyle/2017/10/19/disneyland-half-marathon-and-other-rundisney-races-cancelled-in-2018.html
1,"['shared', 'mcdonalds', 'post', 'facebook', 'social', 'white', 'week', 'wrote', 'stumped', 'leaving', 'media', 'lines', 'youll', 'mcnuggets', 'angry']","A recent social media post from McDonald’s has left the internet in a frenzy.
MCDONALD'S SINGAPORE INSTALLS PHONE LOCKERS TO ENCOURAGE FAMILY BONDINGThe brain-teasing post features a series of black and white lines hiding a secret message.
Love it or hate it, McDonald’s is just happy the post got people engaging.
The Facebook post had over 11,000 likes and 19,000 comments as of Friday afternoon.
FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWSA spokesperson for the company told The Sun: ""It’s great to see people reading between the lines and talking about our McNuggets post.","A recent social media post from McDonald’s has left the internet in a frenzy.

Earlier this week, the fast food chain’s U.K. account shared an optical illusion on Facebook and Twitter that had many people stumped, and others complaining of sore eyes.

MCDONALD'S SINGAPORE INSTALLS PHONE LOCKERS TO ENCOURAGE FAMILY BONDING

The brain-teasing post features a series of black and white lines hiding a secret message. McDonald’s shared the picture with the caption, “Tag a mate who should read between the lines.”

Spoiler alert: If you squint really hard, you’ll see the phrase “Bring McNuggets” appear in the background … that is, if you don’t give yourself a migraine first.

People commented that the image was causing them serious eye problems, but the fast-food chain doesn’t seem too concerned: After one user on Facebook wrote “[that] just messed up my eyes, thanks mcdonalds,” the restaurant cheekily responded with “#sorrynotsorry.”

Others seemed to love the tricky imagery, with a few people even noting that they planned to use this on their wedding invitations.

Love it or hate it, McDonald’s is just happy the post got people engaging. The Facebook post had over 11,000 likes and 19,000 comments as of Friday afternoon.



FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS

A spokesperson for the company told The Sun: ""It’s great to see people reading between the lines and talking about our McNuggets post. We're always looking to have a bit of fun with our customers while celebrating our iconic menu.""","A McDonald's social media post is leaving people stumped, angry",https://www.foxnews.com/food-drink/2017/10/20/mcdonalds-social-media-post-is-leaving-people-stumped-angry.html
2,"['angeles', 'drops', 'apa', 'grasham', 'lipman', 'things', 'stranger', 'cut', 'los', 'follows', 'star', 'disney', 'assault', 'allegations', 'ties', 'suit', 'agent', 'sexual']","“Stranger Things” star Finn Wolfhard dumped his agent Friday after he was accused of sexual assaulting young men more than a decade ago.
The 14-year-old Netflix star, who was represented by APA agent Tyler Grasham, cut ties with the agency after the allegations became public this week, the Los Angeles Times reported.
Wolfhard also cut ties with the agency.
“Tyler Grasham’s employment with APA has been terminated effective immediately,” Manfred Westphal, APA’s head of communications, told the Los Angeles Times.
HARVEY WEINSTEIN DISPUTES LUPITA NYONG’O’S SEXUAL HARASSMENT CLAIMSCameron Boyce, 18, star of the Disney Channel movie “Descendants” also fired Grasham as his agent on Friday.","“Stranger Things” star Finn Wolfhard dumped his agent Friday after he was accused of sexual assaulting young men more than a decade ago.

The 14-year-old Netflix star, who was represented by APA agent Tyler Grasham, cut ties with the agency after the allegations became public this week, the Los Angeles Times reported. Wolfhard also cut ties with the agency.

Grasham was fired from APA on Friday following the string of accusations against him.

“Tyler Grasham’s employment with APA has been terminated effective immediately,” Manfred Westphal, APA’s head of communications, told the Los Angeles Times.

HARVEY WEINSTEIN DISPUTES LUPITA NYONG’O’S SEXUAL HARASSMENT CLAIMS

Cameron Boyce, 18, star of the Disney Channel movie “Descendants” also fired Grasham as his agent on Friday. It’s not clear if he cut ties with APA.

“In light of the allegations he (Boyce) felt it necessary to part ways with Tyler Grasham,” Boyce’s publicist told the Los Angeles Times.

In a Facebook post on Monday, actor-turned-filmmaker Blaise Godbe Lipman accused Grasham on Monday of giving him alcohol when he was a teenager and sexually assaulting. Lipman alleged the agent harassed him and spread rumors in an effort to tarnish his career.

“I was young and desperately wanted acceptance within my industry,” Lipman wrote. “His threats felt very real. Although my initial reaction yesterday and today was to not make this about me, there’s no better time.”

Following Lipman’s allegations, at least two other men spoke out about their experiences with Grasham. They claimed the agent came on to them and sexually harassed them, according to The Hollywood Reporter.

JENNA JAMESON SLAMS PLAYBOY FOR FEATURING FIRST TRANSGENDER PLAYMATE

APA, which describes itself as “one of the largest diversified talent agencies in Los Angeles,” condemned the allegations against disgraced Hollywood producer Harvey Weinstein last week.

“We denounce this conduct in any form, and our sadness and support for the victims who have courageously come forward cannot be understated. We all must commit to eradicating such abhorrent behavior in our community,” the agency wrote in a statement.",'Stranger Things' actor drops agent accused of sexual assault; Disney star follows suit,https://www.foxnews.com/entertainment/2017/10/21/stranger-things-actor-drops-agent-accused-sexual-assault-disney-star-follows-suit.html
3,"['anchor', 'daytime', '2nd', 'launch', 'harris', 'press', 'perino', 'faulkner', 'smith', 'fox', 'outnumbered', 'viewers', 'overtime', 'lineup', 'fnc', 'channel']","Capitalizing on the strength of Outnumbered, Faulkner will anchor an additional hour of news with Outnumbered Overtime with Harris Faulkner (1-2 PM/ET).
Outnumbered Overtime originally debuted as a web show led by Faulkner following the TV version every day and her new program will seek to harness the popularity of that effort.
Prior to joining FNC, Perino served as White House Press Secretary for President George W. Bush.
About FOX News ChannelFOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news.
Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.","Harris Faulkner to Anchor New Program at 1PM/ET

Dana Perino Named As Host of New 2PM/ET Show

Sandra Smith Joins Bill Hemmer as Co-Anchor of America’s Newsroom

NEW YORK— September 26, 2017 — FOX News Channel (FNC) will unveil a new daytime lineup on Monday, October 2nd, announced Jay Wallace, President of News. Harris Faulkner will anchor her own 1PM/ET signature news hour entitled Outnumbered Overtime with Harris Faulkner and Dana Perino will host a 2PM/ET program with news and analysis on the day’s top stories, known as The Daily Briefing with Dana Perino. Additionally, Sandra Smith will permanently join Bill Hemmer in co-anchoring America’s Newsroom (9-11AM/ET).

In making the announcement, Wallace said, “Harris, Dana and Sandra are rising stars and their combined background and expertise across news, business and politics will enable us to provide a more in-depth look at the major stories breaking out of Washington, and around the country. We are living in unprecedented times and this new lineup ensures our viewers will get the best news, information and analysis on the news of the hour across the nation and around the globe.”

Faulkner and Smith will remain on Outnumbered (12-1PM/ET) alongside rotating panelists. Jon Scott will continue to helm Happening Now (11AM-12PM/ET) and Shepard Smith Reporting and Your World with Neil Cavuto will occupy the same 3PM and 4PM/ET time periods respectively, while Perino will continue as co-host of The Five.

Capitalizing on the strength of Outnumbered, Faulkner will anchor an additional hour of news with Outnumbered Overtime with Harris Faulkner (1-2 PM/ET). Each day, Faulkner will continue the conversation on the top news stories by utilizing the resources of FNC journalists in the field, plus one-on-one interviews with newsmakers and roundtable discussions with the network’s top contributors. Outnumbered Overtime originally debuted as a web show led by Faulkner following the TV version every day and her new program will seek to harness the popularity of that effort.

Faulkner added, “Three years ago, we enhanced cable news with a show that combines news and opinion, predominantly from the female point of view, and immediately, Outnumbered became the number one show in its timeslot. I am proud of the work we’re continuing to do there, and blessed to have this added opportunity to create a new program that will help inform our viewers and keep them engaged in a conversation surrounding the day’s headlines.”

Smith commented, “There’s no one better in the business than Bill Hemmer and I am honored to kick off the network’s news hours with him, informing our viewers of the biggest stories and issues driving the day.”

Following Outnumbered Overtime, Perino will host The Daily Briefing at 2PM/ET, an hour often dominated by breaking news, White House press briefings, and more from Washington and around the nation. With her understanding of what makes news, how to respond to it and her unique political expertise, Perino will break it all down with insight from key Beltway experts.

Perino remarked, “Our new show will aim to take on the major issues facing Americans and explore them from all angles. I am excited for this opportunity to draw from my political background to help our viewers get beyond the headlines and better understand what is really going on behind the scenes in Washington each day.”

New Daytime Schedule:

9AM-11AM/ET – America’s Newsroom with Bill Hemmer and Sandra Smith

11AM-12PM/ET – Happening Now with Jon Scott & rotating co-anchor

12PM-1PM/ET – Outnumbered

1PM-2PM/ET – Outnumbered Overtime with Harris Faulkner

2PM-3PM/ET – The Daily Briefing with Dana Perino

3PM-4PM/ET – Shepard Smith Reporting

4PM-5PM/ET – Your World with Neil Cavuto

About the Anchors:

Harris Faulkner joined FNC in 2005 as a correspondent and has served as co-anchor of Outnumbered since it launched in 2014. Throughout her tenure with the network, Faulkner has covered some of the most prominent news stories and frequently appears as a substitute anchor for Shepard Smith Reporting. Previously, Faulkner served as anchor of the Sunday edition of The FOX Report. Full bio: http://www.foxnews.com/person/f/harris-faulkner.html.

Dana Perino currently serves as co-host of FNC’s The Five (weekdays 9-10PM/ET). She joined the network in 2009 as a contributor. Perino is also co-host of the podcast, Perino & Stirewalt: I’ll Tell You What, alongside FNC’s politics editor Chris Stirewalt. Prior to joining FNC, Perino served as White House Press Secretary for President George W. Bush. Full bio: http://www.foxnews.com/person/p/dana-perino.html.

Sandra Smith joined FOX Business Network (FBN) as a reporter in October 2007 and was named as co-anchor of FNC’s Outnumbered when it launched in 2014. In November 2015, Smith, alongside FBN’s Trish Regan, moderated the network’s inaugural Republican presidential primary debate, making history as the first dual-female team to host a debate. Full bio: http://www.foxnews.com/person/s/sandra-smith.html.

About FOX News Channel

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 15 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

FOX News Media Contact :

Jessica Jensen/212-301-3531",FOX NEWS CHANNEL TO LAUNCH NEW DAYTIME LINEUP ON OCTOBER 2ND – Fox News Channel Press,http://press.foxnews.com/2017/09/fox-news-channel-to-launch-new-daytime-lineup-on-october-2nd/
4,"['radio', 'talkdownload', 'audio', 'remember', 'tomshillueshowcom', 'hour', '10192017', 'shillue', 'tom', 'review', 'live', 'listen']","Audio clip: Listen to audio clip.
The third hour of the Tom Shillue Radio Show on FOX News Talk!
Download, enjoy and please give us a review!
And remember to listen to The Show Shillue Show LIVE Monday through Friday 3-6 pm Eastern!
Find out more at TomShillueShow.com","Audio clip: Listen to audio clip.

The third hour of the Tom Shillue Radio Show on FOX News Talk!

Download, enjoy and please give us a review! And remember to listen to The Show Shillue Show LIVE Monday through Friday 3-6 pm Eastern! Find out more at TomShillueShow.com",: 10/19/2017 Third Hour,https://radio.foxnews.com/2017/10/19/10192017-third-hour/
5,"['speaking', 'mike', 'invited', 'speaker', 'cole', 'views', 'montana', 'professor', 'winning', 'university', 'banned', 'adams']","The University of Montana's Journalism School is being accused of denying a speaker on religious and political grounds.
Cole invited professor Mike Adams from the University of North Carolina Wilmington who is famous for winning a 2014 First Amendment case in the U.S.
Circuit Court of Appeals, in which he claimed his university was retaliating against him for his conservative views.
Cole says Adams' views aren't welcome at the University of Montana either.
Todd gets reaction from the man who was banned, Professor Mike Adams who says we need to be very careful and research these schools before we send our children there.","Banned! The University of Montana's Journalism School is being accused of denying a speaker on religious and political grounds. The Cole Memorial Scholarship has been a regular feature at the J-School for more than a decade, but benefactor Maria Cole says that the speaker she invited for the tenth anniversary Jeff Cole lecture has been denied a place to speak. Cole invited professor Mike Adams from the University of North Carolina Wilmington who is famous for winning a 2014 First Amendment case in the U.S. Circuit Court of Appeals, in which he claimed his university was retaliating against him for his conservative views. Cole says Adams' views aren't welcome at the University of Montana either.

Todd gets reaction from the man who was banned, Professor Mike Adams who says we need to be very careful and research these schools before we send our children there.",Professor Mike Adams On Being Banned From Speaking At The University Of Montana: This Is Not The Last That They Will Here From Us!,https://radio.foxnews.com/2017/10/19/professor-mike-adams-on-being-banned-from-speaking-at-the-university-of-montana-this-is-not-the-last-that-they-will-here-from-us/
6,"['imported', 'holden', 'high', 'ute', 'ends', 'model', 'australia', 'motors', 'car', 'built', 'production', 'sedan', 'manufacturing', 'general']","The last car has been built in Australia.
After 69 years, General Motors is ending manufacturing in the country, following similar moves made by Ford last year and Toyota just two weeks ago.
High costs and low production volumes led them to shift car manufacturing to other countries in the region.
The Holden brand will live on in Australia with GM cars imported from other countries while also providing engineering services for General Motors.
The Ute, a style of car unique to Australia that was also built by Ford under the Falcon nameplate, will be relegated to the history books, for now.","The last car has been built in Australia.

After 69 years, General Motors is ending manufacturing in the country, following similar moves made by Ford last year and Toyota just two weeks ago. High costs and low production volumes led them to shift car manufacturing to other countries in the region.

All told, GM’s Holden brand built 7,687,675 cars over the years. The last two to roll off the production line near Adelaide on Friday being a Chevy El Camino-style Commodore Ute and a high performance Commodore SSV Redline V8 sedan. A version of the sedan was imported to the United States for several years, where it was sold as the Pontiac G8 and Chevrolet SS.

The Holden brand will live on in Australia with GM cars imported from other countries while also providing engineering services for General Motors. The Ute, a style of car unique to Australia that was also built by Ford under the Falcon nameplate, will be relegated to the history books, for now.",Car production ends in Australia with last General Motors model built,https://www.foxnews.com/auto/2017/10/20/car-production-ends-in-australia-with-last-general-motors-model-built.html
7,"['respect', 'shared', 'roofers', 'stop', 'standing', 'national', 'fox', 'told', 'waterville', 'stood', 'flag', 'work', 'right', 'scruggs', 'thing', 'anthem', 'maine']","The roofers, who were working near Waterville High School’s football field, stood for the national anthem “even though they didn’t have to,” Michelle Lyons Cossar, the Old Town resident who snapped the photo, told Fox News on Monday.
While Cossar was standing for the anthem prior to the start of Saturday’s game, she said she heard someone in the stands point out the workers had also risen.
“When I looked over the fence, I saw them standing and respecting the flag,” she said.
Shanon Gurski Dixon, a resident of Waterville, shared the Cossar’s picture to her Facebook page.
She told Fox News she hopes to one day find and thank the men for “being such good role models to our youth.”","Three Maine roofers put their hammers down and stood up to show respect for the national anthem on Saturday, in the process unknowingly posing for a photo that's been used to symbolize one side of the contentious nationwide debate about ""The Star-Spangled Banner.""

The roofers, who were working near Waterville High School’s football field, stood for the national anthem “even though they didn’t have to,” Michelle Lyons Cossar, the Old Town resident who snapped the photo, told Fox News on Monday.

While Cossar was standing for the anthem prior to the start of Saturday’s game, she said she heard someone in the stands point out the workers had also risen.



“When I looked over the fence, I saw them standing and respecting the flag,” she said.

That’s when she decided to take a picture.

“I just thought the world could use a little more of that right now,” she added.

Cossar’s photo has been shared nearly 600 times as of Monday afternoon.

The three men in the photo are Dwayne Harrison, Danny Thyng, and James Scruggs, according to Cossar.

Harrison, who is on the far right in the photo, told Fox News that standing for the anthem was the “right thing to do.”

“It is a respect thing for myself -- we did not do this to prove a point,” Harrison said, adding that he wasn’t aware that a picture was taken.

Thyng and Scruggs have not responded to a request for comment.

Shanon Gurski Dixon, a resident of Waterville, shared the Cossar’s picture to her Facebook page. She told Fox News she hopes to one day find and thank the men for “being such good role models to our youth.”","Roofers in Maine stop work to respect national anthem, flag",https://www.foxnews.com/us/2017/10/16/roofers-in-maine-stop-work-to-respect-national-anthem-flag.html
8,"['similar', 'users', 'nivea', 'products', 'facebook', 'visibly', 'ad', 'campaign', 'lightening', 'sparks', 'company', 'skin', 'cream', 'lighter', 'outrage', 'women']","One week after Dove made a public apology for a racially offensive Facebook ad, another skincare giant has been accused of belittling women of color with a campaign for skin lightening cream.
In the campaign, as the former Miss Nigeria Omowunmi Akinnifesi applies the moisturizer, her skin turns noticeably lighter.
Nivea can’t get away with pushing this skin lightening agenda across Africa.
Similar products are also in high demand across East Asia.
In April 2017, the company apologized for a deodorant ad in the Middle East that stated “White is Purity.”","One week after Dove made a public apology for a racially offensive Facebook ad, another skincare giant has been accused of belittling women of color with a campaign for skin lightening cream.

On Wednesday, social media users all over the globe blasted a series of billboards and television commercials for Nivea’s new Natural Fairness moisturizer, marketed to women living in Nigeria, Ghana, Cameroon and Senegal, The Sun reported.

In the campaign, as the former Miss Nigeria Omowunmi Akinnifesi applies the moisturizer, her skin turns noticeably lighter.

STAR OF 'RACIST' DOVE AD SAYS COMPANY SHOULD'VE DEFENDED ITS 'CREATIVE VISION'

“I need a product that I can really trust to restore my skin's natural fairness,” Akinnifesi says. “Now I have visibly fairer skin, making me feel younger.”

Across Facebook, Twitter and Instagram, users started sharing the hashtag #PULLITDOWNNOW to protest the ad and petition for its removal.

“This is why black businesses need to rise up and cater for our needs. Nivea can’t get away with pushing this skin lightening agenda across Africa. Appalling,” tweeted British entrepreneur William Adoasi.

THIS 'NO BRA DAY' BREAST CANCER AWARENESS CAMPAIGN MADE PEOPLE VERY ANGRY

Others chimed in with similar outrage, noting the ""very dangerous issue of colorism"" and questioning the meaning ""overactive melanin"" in the moisturizer’s product description.

However, there is a demand for skin-lightening products throughout Africa, Metro reports. According to a recent study by the University of Cape Town, about 75 percent of Nigerian women use skin lightening products, which are also popular in Ghana, Senegal and Kenya, according to the site. Similar products are also in high demand across East Asia.

FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS

While Nivea has yet to comment on the backlash, this isn’t the first time the German company has found itself in hot water for racially insensitive marketing.

In April 2017, the company apologized for a deodorant ad in the Middle East that stated “White is Purity.”",Nivea cream ad for 'visibly lighter skin' sparks outrage,https://www.foxnews.com/lifestyle/2017/10/19/nivea-cream-ad-for-visibly-lighter-skin-sparks-outrage.html
9,"['warriors', 'expeditions', 'veteran', 'audio', 'scott', 'unite', 'vision', 'showing', 'gurnal', 'barriers', 'organization', 'veterans']","'No Barriers Warriors' is dedicated to transforming the lives of veterans, no matter their disability or combat experience.
Paired with a unique curriculum, our outdoor expeditions unite veterans from all branches and eras of service, pushing them to reach new heights.
After our expeditions end, we continue to help veterans craft a vision for their futures, ensuring they are forever changed.
FOX's Gurnal Scott spends ""A Few Moments With..."" 'No Barriers Warriors' director John Toth and Veteran Eric Johnson, who is participating in the Summit, as they talk about how they are helping other Veterans overcome personal and physical barriers by climbing Mt.
Listen to the interview below:Follow FOX's Gurnal Scott on Twitter: @GurnalScott","Audio clip: Listen to audio clip.

'No Barriers Warriors' is dedicated to transforming the lives of veterans, no matter their disability or combat experience. Paired with a unique curriculum, our outdoor expeditions unite veterans from all branches and eras of service, pushing them to reach new heights. After our expeditions end, we continue to help veterans craft a vision for their futures, ensuring they are forever changed.

FOX's Gurnal Scott spends ""A Few Moments With..."" 'No Barriers Warriors' director John Toth and Veteran Eric Johnson, who is participating in the Summit, as they talk about how they are helping other Veterans overcome personal and physical barriers by climbing Mt. Brooks.

Listen to the interview below:

Follow FOX's Gurnal Scott on Twitter: @GurnalScott",Organization Showing Veterans They Have ‘No Barriers’,https://radio.foxnews.com/2017/10/09/organization-showing-veterans-they-have-no-barriers/
