,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['indus', 'rupees', 'indias', 'infratel', 'bharti', 'stake', 'biggest', 'considers', 'buying', 'indian', 'carrier', 'subsidiary', 'towers', 'rest']","MUMBAI (Reuters) - Indian mobile masts operator Bharti Infratel Ltd will consider buying the rest of Indus Towers, it said on Monday, as its two partners in the joint venture look to sell their stakes as part of their merger deal.
REUTERS/Rupak De Chowdhuri/File PhotoIndus Towers, the biggest Indian mast operator with nearly 123,000 towers, is owned 42 percent each by Bharti Infratel and Vodafone’s Indian unit.
The Economic Times newspaper reported this month that a consortium led by KKR was eyeing both Indus Towers and Bharti Infratel, and that as a first step of that deal Bharti Infratel would buy all or most of the other partners’ holdings in Indus.
Separately, Bharti Infratel on Monday reported a 17 percent drop in second-quarter profit to 6.38 billion rupees, missing analysts’ estimate of 7.41 billion rupees.
($1 = 64.8375 Indian rupees)","MUMBAI (Reuters) - Indian mobile masts operator Bharti Infratel Ltd will consider buying the rest of Indus Towers, it said on Monday, as its two partners in the joint venture look to sell their stakes as part of their merger deal.

Telecommunication towers are pictured through hanging flower pots at a residential building in Kolkata December 11, 2012. REUTERS/Rupak De Chowdhuri/File Photo

Indus Towers, the biggest Indian mast operator with nearly 123,000 towers, is owned 42 percent each by Bharti Infratel and Vodafone’s Indian unit. Third-ranked mobile carrier Idea Cellular along with its associate owns the remainder.

Vodafone India and Idea, which are combining their operations to create the biggest Indian phone carrier, have said they will look at selling their stake in Indus, and also dispose of other tower assets they own to help cut debt in the merged company.

In a stock exchange filing on Monday, Bharti Infratel said its board had decided to “explore and evaluate (the) acquisition of (a) stake in one or more tranches in Indus Towers Ltd with the aim of making it a subsidiary or wholly-owned subsidiary” of the company.

It did not give further details.

Private equity firm KKR & Co LP and Canada Pension Plan Investment Board (CPPIB) in March agreed to buy just over a 10 percent stake in Bharti Infratel, which is majority owned by biggest Indian telecoms carrier Bharti Airtel.

The Economic Times newspaper reported this month that a consortium led by KKR was eyeing both Indus Towers and Bharti Infratel, and that as a first step of that deal Bharti Infratel would buy all or most of the other partners’ holdings in Indus.

Separately, Bharti Infratel on Monday reported a 17 percent drop in second-quarter profit to 6.38 billion rupees, missing analysts’ estimate of 7.41 billion rupees.

($1 = 64.8375 Indian rupees)",India's Bharti Infratel considers buying rest of Indus Towers,https://www.reuters.com/article/bharti-infratel-results/indias-bharti-infratel-considers-buying-rest-of-indus-towers-idINKBN1CZ199
1,"['party', 'northern', 'talks', 'budget', 'british', 'extends', 'fein', 'sinn', 'deadline', 'dup', 'london', 'executive', 'ireland']","A gate is padlocked in front of Stormont Castle in Belfast, Northern Ireland June 28, 2017.
REUTERS/Clodagh KilcoyneThe pro-British Democratic Unionist Party and the Irish nationalist Sinn Fein party made progress in talks on Monday and they will continue talking on Tuesday, the British government’s minister for Northern Ireland James Brokenshire said.
But Sinn Fein in January pulled out complaining it was not being treated as an equal partner.
Talks between Sinn Fein and the DUP have stalled in recent weeks, in large part over proposals to improve the rights of Irish language speakers.
The outcome of talks was not expected to have an impact on the DUP’s agreement to support British Prime Minister Theresa May’s government in the British parliament.","BELFAST (Reuters) - The British government on Monday extended by 24 hours a deadline for Northern Ireland’s political parties to re-establish a devolved regional executive and avoid London setting the region’s annual budget for the first time in a decade.

A gate is padlocked in front of Stormont Castle in Belfast, Northern Ireland June 28, 2017. REUTERS/Clodagh Kilcoyne

The pro-British Democratic Unionist Party and the Irish nationalist Sinn Fein party made progress in talks on Monday and they will continue talking on Tuesday, the British government’s minister for Northern Ireland James Brokenshire said.

“In the light of this, I believe it is right to defer the assessment on whether to introduce legislation to Parliament this week to enable an executive to be formed,” Brokenshire said in a statement.

“The parties will recommence talks in the morning and I will reassess the position tomorrow night,” he said, adding that the British government would consider “certain additional requests” made by the parties.

Brokenshire had earlier indicated that if there was no deal by the end of Monday it would move to pass an annual budget for the region to ensure essential services are funded.

A budget set by the British government would be a major step towards direct rule from London for the first time in a decade, which observers have warned could destabilize a delicate political balance in the region.

The DUP and Sinn Fein have shared power for the past decade in a system created following a 1998 peace deal which ended three decades of violence in the province.

But Sinn Fein in January pulled out complaining it was not being treated as an equal partner.

Talks between Sinn Fein and the DUP have stalled in recent weeks, in large part over proposals to improve the rights of Irish language speakers.

Ahead of the talks, Sinn Fein regional assembly member Conor Murphy said the government could only be reformed “on the basis of equality, rights and respect”, which would require concessions from the DUP.

While the DUP also said it wanted to see the executive re-established, ahead of the talks it called for London to bring forward the budget “to bring a measure of good government to Northern Ireland”.

Neither party spoke to assembled media on the state of the talks on Monday evening.

The outcome of talks was not expected to have an impact on the DUP’s agreement to support British Prime Minister Theresa May’s government in the British parliament.",British government extends Northern Ireland talks deadline,https://www.reuters.com/article/uk-nireland-politics/british-government-extends-northern-ireland-talks-deadline-idUKKBN1CZ0RN?il=0
2,"['interfering', 'mueller', 'wont', 'robert', 'lawyer', 'probe', 'hes', 'trump', 'fbi', 'washington', 'special', 'cnn', 'sekulow', 'counsel', 'president']","WASHINGTON (Reuters) - U.S. President Donald Trump will not interfere with the investigation by Justice Department special counsel Robert Mueller or try to fire the former FBI director, Trump lawyer Jay Sekulow said on Monday after the indictment of Trump campaign aides.
FILE PHOTO: FBI Director Robert Mueller testifies before a Senate Intelligence Committee hearing on ""Current and Projected National Security Threats to the United States"" on Capitol Hill in Washington March 12, 2013.
REUTERS/Kevin Lamarque/File Photo“The president is not interfering with special counsel Mueller’s position, he’s not firing the special counsel.
He’s said that before,” Sekulow said in an interview with CNN.","WASHINGTON (Reuters) - U.S. President Donald Trump will not interfere with the investigation by Justice Department special counsel Robert Mueller or try to fire the former FBI director, Trump lawyer Jay Sekulow said on Monday after the indictment of Trump campaign aides.

FILE PHOTO: FBI Director Robert Mueller testifies before a Senate Intelligence Committee hearing on ""Current and Projected National Security Threats to the United States"" on Capitol Hill in Washington March 12, 2013. REUTERS/Kevin Lamarque/File Photo

“The president is not interfering with special counsel Mueller’s position, he’s not firing the special counsel. He’s said that before,” Sekulow said in an interview with CNN.","Trump not interfering with probe, won't fire Mueller: lawyer to CNN",https://www.reuters.com/article/us-usa-trump-russia-sekulow/trump-not-interfering-with-probe-wont-fire-mueller-lawyer-to-cnn-idUSKBN1CZ281
3,"['sparks', 'harassment', 'conversation', 'المستثمرين', 'ترامب', 'الأمريكية', 'منخفضة', 'لخطة', 'للضرائب', 'ميرك', 'usme', 'وتقييم', 'بفعل', 'sexual', 'تغلق']",U.S.'Me Too' sparks conversation on sexual harassment,"U.S.

'Me Too' sparks conversation on sexual harassment",الأسهم الأمريكية تغلق منخفضة بفعل ميرك وتقييم المستثمرين لخطة ترامب للضرائب,https://www.reuters.com/article/businessNews/idARAKBN1CZ2IF
4,"['referendum', 'region', 'kurdish', 'iraqi', 'resignation', 'regions', 'storm', 'kurdistan', 'erbil', 'letter', 'protesters', 'independence', 'parliament', 'barzani']","ROUGH CUT (NO REPORTER NARRATION) Demonstrators, some carrying clubs, stormed the Iraqi Kurdistan parliament building in Erbil on Sunday (October 29), angry at the decision of Iraqi Kurdish leader Masoud Barzani to step down from the presidency of the region.
Gunshots were heard as protesters who claimed they were ""Peshmerga"" Kurdish fighters forced their way inside the building, witnesses said.
Earlier Barzani informed the region's parliament in a letter that he would give up his position as president on Nov. 1, after an independence referendum he championed backfired and triggered a regional crisis.
The region's parliament then met in the Kurdish capital Erbil to discuss the letter.
The Kurdish region, which had enjoyed unprecedented autonomy for years, has been in turmoil since the independence referendum a month ago prompted military and economic retaliation from Iraq's central government in Baghdad.","ROUGH CUT (NO REPORTER NARRATION) Demonstrators, some carrying clubs, stormed the Iraqi Kurdistan parliament building in Erbil on Sunday (October 29), angry at the decision of Iraqi Kurdish leader Masoud Barzani to step down from the presidency of the region. Gunshots were heard as protesters who claimed they were ""Peshmerga"" Kurdish fighters forced their way inside the building, witnesses said. Earlier Barzani informed the region's parliament in a letter that he would give up his position as president on Nov. 1, after an independence referendum he championed backfired and triggered a regional crisis. The region's parliament then met in the Kurdish capital Erbil to discuss the letter. A majority of 70 Kurdish MPs voted for Barzani's request and 23 opposed it, Kurdish TV channels Rudaw and Kurdistan 24 said. The Kurdish region, which had enjoyed unprecedented autonomy for years, has been in turmoil since the independence referendum a month ago prompted military and economic retaliation from Iraq's central government in Baghdad.",Protesters storm Kurdistan parliament after Barzani resignation,https://www.reuters.com/video/2017/10/29/protesters-storm-kurdistan-parliament-af?videoId=372840094&videoChannel=117764&channelName=Rough+Cuts
5,"['sparks', 'harassment', 'conversation', '成经济发展瓶颈制约环保部长', 'usme', 'sexual', '中国资源环境承载能力近上限']",U.S.'Me Too' sparks conversation on sexual harassment,"U.S.

'Me Too' sparks conversation on sexual harassment",中国资源环境承载能力近上限 成经济发展瓶颈制约--环保部长,https://www.reuters.com/article/china-env-capacity-bottleneck-1023-idCNKBS1CS0XB
6,"['sparks', 'ｎｙ市場サマリー30日', 'conversation', 'harassment', 'usme', 'sexual']",U.S.'Me Too' sparks conversation on sexual harassment,"U.S.

'Me Too' sparks conversation on sexual harassment",ＮＹ市場サマリー（30日）,https://www.reuters.com/article/ny-markets-summary-idJPL4N1N56LF?il=0
7,"['cpi或升至25', '中金将中国明年gdp增速预测上调至69']",,,中金将中国明年GDP增速预测上调至6.9% CPI或升至2.5%,https://cn.reuters.com/article/cicc-china-2018-gdp-cpi-forecast-1030-idCNKBS1CZ090
8,"['regulators', 'tom', 'satisfying', 'silva', 'lauren', 'breakingviews', 'laughlin', 'merging', 'video', 'texas', 'vistra', 'utility']","Vistra Energy is merging with Dynegy to create a $20 billion utility.
Lauren Silva Laughlin and Tom Buerkle discuss why the companies’ biggest hurdle will be satisfying Texas regulators.",Vistra Energy is merging with Dynegy to create a $20 billion utility. Lauren Silva Laughlin and Tom Buerkle discuss why the companies’ biggest hurdle will be satisfying Texas regulators.,Breakingviews Video,https://www.reuters.com/video/breakingviews
9,"['bid', 'militant', 'council', 'masood', 'signals', 'evidence', 'blacklist', 'united', 'group', 'committee', 'leader', 'china', 'azhar', 'indian', 'block']","BEIJING (Reuters) - China on Monday signaled it would again block an Indian request at the United Nations to blacklist the head of a Pakistan-based militant group because there was no consensus, a move likely to cause recrimination in New Delhi.
FILE PHOTO: Maulana Masood Azhar, head of Pakistan's militant Jaish-e-Mohammad party, attends a pro-Taliban conference organised by the Afghan Defence Council in Islamabad August 26, 2001.
It has also fueled worries that China will stick to its “all-weather” friend, India’s arch-foe Pakistan, no matter the weight of evidence against Islamabad.
Pakistan denies giving material support to militants fighting Indian rule in the disputed Himalayan region of Kashmir besides carrying out attacks elsewhere.
Jaish-e-Mohammad has already been blacklisted by the 15-nation Security Council, but not Azhar, an Islamist hardliner.","BEIJING (Reuters) - China on Monday signaled it would again block an Indian request at the United Nations to blacklist the head of a Pakistan-based militant group because there was no consensus, a move likely to cause recrimination in New Delhi.

FILE PHOTO: Maulana Masood Azhar, head of Pakistan's militant Jaish-e-Mohammad party, attends a pro-Taliban conference organised by the Afghan Defence Council in Islamabad August 26, 2001.

India, backed by the United States, has been trying to get Maulana Masood Azhar on a U.N. list of groups with ties to Al Qaeda, blaming his group for a series of attacks in India, including one on its parliament in 2002 and another last year on an airbase.

But China, a member of the U.N. Security Council, has repeatedly put a technical hold on the Indian request, the latest of which is due to end this week.

Such decisions must be based on cast-iron evidence and fully backed by members of the U.N. panel charged with implementing resolutions relating to sanctions on militant groups and individuals, Foreign Ministry spokeswoman Hua Chunying said.

“China proposed a technical hold, the aim of which was to give more time for the committee members to discuss it and for relevant parties to have further consultations,” Hua told a daily news briefing.

“But regrettably, the committee has yet to reach consensus.”

The wrangling over Masood Azhar, a longtime Indian foe, has become a thorny issue in ties between China and India, which fears Beijing is disregarding its concerns over terrorism.

It has also fueled worries that China will stick to its “all-weather” friend, India’s arch-foe Pakistan, no matter the weight of evidence against Islamabad.

Pakistan denies giving material support to militants fighting Indian rule in the disputed Himalayan region of Kashmir besides carrying out attacks elsewhere.

It said it interrogated Azhar and his associates in the Jaish-e-Mohammad group after the January 2016 attack on the Pathankot air base but found no evidence linking him to it.

Hua said there were clear rules for listing a person or group as a terrorist, and that China has always believed the relevant U.N. committee should operate on the principles of objectivity, fairness and professionalism on this matter.

Jaish-e-Mohammad has already been blacklisted by the 15-nation Security Council, but not Azhar, an Islamist hardliner.",China signals will again block Indian bid to blacklist militant leader,https://www.reuters.com/article/china-india-militant-masood-azhar/china-signals-will-again-block-indian-bid-to-blacklist-militant-leader-masood-azhar-idINKBN1CZ0W6
