,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['happiest', 'university', 'oulton', 'school', 'canada', 'education', 'plenty', 'programs', 'smile', 'student', 'students', 'college', 'colleges', 'snp']","Out of 63 colleges whose students we surveyed, the average happiness level was reported to be 73 (out of 100).
According to one student, SNP is ""known for its authenticity of family, community, and is rich in culture.""
It has since grown to include high school, college and university programs for everyone (not just Indigenous students).
Home to Canada's #5 Most Friendly College Students, Oulton College seriously deserves its spot on this list.
""The teachers are Oulton honestly really care about their students and show it,"" an Oulton student explains to us.","Colleges love featuring happy-go-lucky students in their brochures and marketing material. But have you ever wondered how happy their students really are?

We did. So, as part of our 2017 Canadian College and University Rankings, we asked over 40,000 students to rate their current happiness level as they studied at their school. Out of 63 colleges whose students we surveyed, the average happiness level was reported to be 73 (out of 100). While the poorest-performing school was rated a 59 by its students, we're focusing on the scores worth smiling about.

Here are the five happiest colleges in Canada. If you're curious which school we recommend for your unique personality type, try our signature school matching quiz (it's free!).

Brantford & Six Nations, Ont.

When it comes to happy students, Six Nations Polytechnic (SNP) knows their stuff. That's because Canada's happiest college is on a mission to ""positively contribute to the well-being"" of those who share its land. SNP performed very well across several categories, including Friendliest Students (#3) and Most Diverse Student Body (#3). According to one student, SNP is ""known for its authenticity of family, community, and is rich in culture."" Originally, Six Nations Polytechnic was founded as a local training and education centre with focus for Indigenous students in Six Nations. It has since grown to include high school, college and university programs for everyone (not just Indigenous students).

Today, it has established partnerships with some of Canada's best postsecondary institutions (like the University of Waterloo, Mohawk College, and Western University) to deliver certificate and degree programs in production farming, police foundations, manufacturing processes, nursing, early childhood education, and even a Bachelor of Arts in traditional First Nations languages. ""You really have to attend the classes otherwise you miss so much,"" says a current student, of the quality of education at SNP. SNP also offers students a six-year high school program, where the two last years count towards a real-deal college degree in software engineering.

Lloydminster & Vermillion, Alta.

Alberta's first agricultural college, Lakeland, is very deserving of its number two spot on this list. First, the school has a student-run farm. Lakeland also offers job-specific programs in agricultural sciences, business, energy and petroleum technology, fire and emergency services for students, and even runs a renowned interior design program. As one current student puts it, ""there is a lot of student support from instructors and staff that are always willing to make your education better.""

The college ranked #3 in our Best for Getting a Job category for colleges, and #2 for Most Skills-Focused Curriculum. ""[Professors] try their hardest to make sure every student is happy,"" a student confirmed for us. Lakelanders also have the option of studying abroad in Asia, Europe, and Australia, adding to overall school satisfaction.

Caronport, Sask.

Accredited by the Association for Biblical Higher Education, Briercrest College is all about offering academically excellent, spiritually formative experiences. With Bachelor's and Certificate degrees in tow. Many Briercrest students say this place challenges them, both academically and in their community involvement, but that, at the end of the day, the support they receive to be incredible. ""There isn't co-op like at other schools, but many degrees require internships,"" a current full-time student tells us.

""The profs will help in securing those, and they often turn into long term jobs."" Briercrest ranks #2 among Canadian colleges for Most Approachable Professors, and #3 for Strongest Alumni Network, meaning education here (which the university describes as academically rigorous) is worth its chops.

Cranbrook, B.C.

Founded by a hard rock miner in 1975, College of the Rockies (COTR) is a real gem. Located right in the midst of British Columbia's mountains, trails, and lakes (enough said), COTR offers programs ranging from hairstyling, to kinesiology, to health studies, to business. The college even makes it possible for students to walk out with a Bachelor's degree after four years, or get automatic entry into the Universities of Victoria or Lethbridge for the second half of their degree.

Classes here are on average 13 students large, and COTR's professors are the #6 Most Approachable, among colleges in Canada. ""You were actually able to get on a personal friendly level with them and they supported you 100 per cent,"" adds a past student. Another alumni says, ""Our class (teachers included) ended up turning into a little family.""

Another awesome point about COTR is that admission is non-competitive, meaning as long as you meet admission requirements and there's still space in the program, you're accepted. None of that ""moving bullseye"" stuff like at many of today's competitive universities.

Moncton, N.B.

Home to Canada's #5 Most Friendly College Students, Oulton College seriously deserves its spot on this list. One reason for this might be because each of the school's 700 students are specially interviewed, to ""ensure that what is offered is compatible with their goals."" They're really serious about right fit here. ""The teachers are Oulton honestly really care about their students and show it,"" an Oulton student explains to us. ""They will offer you extra help if you need it, a listening ear if you need to talk, and will help you in any way possible to the best of their abilities.""

Not only does the school (formerly called Oulton's Business College) offer programs in business, human services, health sciences, and IT, ""even after you are graduated your instructors and student success advisors help you get a job and send you job opportunities,"" says a recent grad. We aren't surprised by this, since Oulton is rated the #2 college in Canada for Getting a Job.

Other morale-boosting qualities at Oulton include ongoing student activity offerings, like cooking and fitness classes, board game and movie nights. As another student puts it, ""you won't ever feel alone at Oulton.""

There you have it! The five happiest colleges in Canada, as rated by the students themselves. If you want to discover the best college for you, take our free MatchU quiz.

Follow HuffPost Canada Blogs on Facebook

Also on HuffPost:",The 5 Happiest Colleges In Canada Give Students Plenty To Smile About,http://www.huffingtonpost.ca/campus-rankings/the-5-happiest-colleges-in-canada-give-students-plenty-to-smile-about_a_23263951/
1,"['pouvez', 'par', 'linfolettre', 'dormir', 'maintenant', '25', 'les', 'populaires', 'jour', 'vous', 'pertinentes', 'nouvelles', 'savoir', 'lego', 'millions', 'dans', 'plus', 'airbnb', 'recevez', 'entouré']","Avec l'infolettre, recevez par courriel les nouvelles les plus pertinentes et les articles les plus populaires du jour.
En savoir plus","Avec l'infolettre, recevez par courriel les nouvelles les plus pertinentes et les articles les plus populaires du jour. En savoir plus",Vous pouvez maintenant dormir dans un Airbnb entouré de 25 millions de Lego,http://quebec.huffingtonpost.ca/2017/11/03/vous-pouvez-maintenant-dormir-dans-un-airbnb-entoure-de-25-millions-de-lego_a_23266102/
2,"['méxico', 'contra', 'la', 'en', 'marchan', 'catrinas', 'violencia', 'feminicida', 'ciudad']",,,Catrinas marchan contra la violencia feminicida en Ciudad de México,http://www.huffingtonpost.com.mx/2017/11/02/catrinas-marchan-contra-la-violencia-feminicida-en-ciudad-de-mexico_a_23264073/
3,"['x', 'neue', 'das', 'sind', 'dass', 'und', 'kostet', 'apple', 'iphone', 'der', 'die', 'ist']","Das iPhone 8 und das iPhone 8 Plus sind großartige Stücke Technik, über die die meisten Apple-Fans mit dem heutigen Tag aber voraussichtlich kaum noch reden werden - auch wenn die beiden Smartphones erst vor wenigen Wochen erschienen sind.
November veröffentlicht Apple nämlich offiziell das neue iPhone X - den wahren Star der diesjährigen Keynote.
iPhone X ist die Verwirklichung dieser Vision"", erklärte Jony Ive, Chief Design Officer von Apple, nach der Vorstellung des iPhone X - und das ist ganz offensichtlich auch gelungen.
Mit dem Erscheinen des iPhone X will Apple auch ""Face ID"" pushen - eine Methode zur Gesichtserkennung.
Das kostet das neue iPhone XDas iPhone X ist in mehreren Varianten erhältlich.","Das iPhone 8 und das iPhone 8 Plus sind großartige Stücke Technik, über die die meisten Apple-Fans mit dem heutigen Tag aber voraussichtlich kaum noch reden werden - auch wenn die beiden Smartphones erst vor wenigen Wochen erschienen sind. Am 3. November veröffentlicht Apple nämlich offiziell das neue iPhone X - den wahren Star der diesjährigen Keynote.

""Die Verwirklichung dieser Vision""

""111 Gründe, Apple zu lieben: Eine Verbeugung vor der coolsten Marke der Welt"" lesen Sie hier

Während die bereits erschienenen Modelle ihren Vorgängern in Sachen Design noch sehr ähnlich sind, hebt sich das iPhone X von seinen Geschwistern deutlich ab. Das verbaute 5,8-Zoll-""Super Retina Display"" mit OLED-Technologie und HDR-Unterstützung, das mit einer Auflösung von 2436 x 1125 Pixeln (458 ppi) daherkommt, nimmt quasi die gesamte Vorderseite des Gerätes ein. Fast randlos gibt es einzig eine kleine Aussparung an der Oberkante des Smartphones, an deren Stelle verschiedene Sensoren, Lautsprecher, Mikrofon und eine Infrarot-Kamera versteckt sind. Auch der liebgewonnene ""Home Button"" ist komplett verschwunden. Durchaus ein großer Schritt weg von den ansehnlich designten iPhone-Vorgängern. ""Der größte Sprung seit dem Original-iPhone"", hieß es darum auf Apples Keynote im September auch nicht zu unrecht.

""Seit über einem Jahrzehnt war es unser Bestreben ein iPhone zu kreieren, das zur Gänze ein Display ist. iPhone X ist die Verwirklichung dieser Vision"", erklärte Jony Ive, Chief Design Officer von Apple, nach der Vorstellung des iPhone X - und das ist ganz offensichtlich auch gelungen.

Sicherheitsbedenken berechtigt?

Mit dem Erscheinen des iPhone X will Apple auch ""Face ID"" pushen - eine Methode zur Gesichtserkennung. Über die am oberen Rand des Displays verbauten Sensoren wird das Gesicht eines Nutzers erkannt und dieser kann beispielsweise mit einem einfachen Wisch sein Smartphone entsperren. Bereits bei der Vorstellung betonte Apple, dass weder Fotografien noch Masken dazu genutzt werden können, das System auszutricksen. Die Wahrscheinlichkeit, dass ein zufälliger Fremder das iPhone damit entsperren könne, liege bei rund 1:1.000.000 - bei der ""Touch ID"" lag diese noch bei zirka 1:50.000.

Kürzlich kamen jedoch basierend auf einem ""Bloomberg""-Bericht Gerüchte auf, dass Apple in Sachen Genauigkeit bei der Fertigung für Zulieferer die Vorgaben gelockert habe, um schneller Geräte produzieren zu können. Es wurde spekuliert, dass sich dies auf die Gesichtserkennung auswirken könnte. Unter anderem gegenüber ""TechCrunch"" stellte Apple jedoch schnell klar: ""Die Qualität und Genauigkeit von 'Face ID' haben sich nicht verändert. [...] Bloombergs Behauptung, dass Apple die Genauigkeitsspezifikation für 'Face ID' gesenkt hat, ist komplett falsch [...]"". Apple erwarte, dass die hauseigene Lösung zum neuen ""Goldstandard für Gesichtserkennung"" werde.

Zuvor hatte der Konzern außerdem bestätigt, dass die beispielsweise beim Entsperren anfallenden Bilder nicht gespeichert werden und die Aufnahmen, mit denen das Gesicht abgeglichen werden, nur lokal auf einem zusätzlichen Prozessor gesichert sind, der einzig für Verschlüsselungsaufgaben zuständig ist - die sogenannte ""Secure Enclave"", also die ""sichere Enklave"".

Das kostet das neue iPhone X

Das iPhone X ist in mehreren Varianten erhältlich. Zunächst müssen sich Kunden für die Gehäusefarbe entscheiden - ""Silber"" und ""Space Grau"" sind verfügbar. Danach muss noch ausgewählt werden, ob 64 Gigabyte verbauter Speicher für Bilder, Musik, Apps und Co. ausreichend sind, oder ob man doch lieber 256 Gigabyte zur Verfügung stehen hätte. Je nach Wahl wird die Anschaffung aber in keinem Fall sonderlich günstig, denn die kleinere Variante schlägt mit 1.149 Euro zu Buche, während ein größeres Modell 1.319 Euro kostet.",Das kostet das neue iPhone X,http://www.huffingtonpost.de/2017/11/03/ab-sofort-im-handel-randlos-glucklich-mit-dem-neuen-iphone-x_n_18454816.html
4,"['para', 'liderar', 'reserva', 'trump', 'nomina', 'eu', 'powell', 'federal']",,,Trump nomina a Powell para liderar Reserva Federal de EU,http://www.huffingtonpost.com.mx/2017/11/02/trump-ya-decidio-que-el-sera-su-nuevo-jefe-de-la-fed-de-eu_a_23265111/
5,"['υπάρχει', 'δε', 'πλανήτης', 'έπρεπε', 'θα', 'που', 'γιγαντιαίος', 'ανακαλύφθηκε', 'να', 'τέρας']",,,Ανακαλύφθηκε γιγαντιαίος πλανήτης «τέρας» που δε θα έπρεπε να υπάρχει,http://www.huffingtonpost.gr/2017/11/02/eidhseis-diethnes-science-tech-anakalyf8hke-gigantiaios-planhths-teras_n_18450276.html?utm_hp_ref=greece
6,"['sich', 'teuerstes', 'geschichte', 'eine', 'verkauft', 'hotel', 'dahinter', 'brot', 'der', 'versteckt']",,,Hotel verkauft teuerstes Brot der Geschichte - dahinter versteckt sich eine bewegende Aktion,http://www.huffingtonpost.de/2017/11/03/ein-1000-dollar-bagel-sorgt-fur-empoerung_n_18454844.html?utm_hp_ref=germany&amp;ir=Germany
7,"['wahlmanipulation', 'rigged', 'vorwürfe', 'favorelizabeth', 'warren', 'schwere', 'yes', 'führende', 'lead', 'theleadcnn', 'macht', 'politikerin', 'hillary', 'usdemokraten', 'eine', 'httpstcotioyto15ca', 'pictwittercomtjkbs0mbb8', 'notion', 'der']","Do you agree with the notion that the DNC was rigged in Hillary Clinton's favor?
Elizabeth Warren: Yes https://t.co/TIoytO15Ca pic.twitter.com/TjkBS0mbB8— The Lead CNN (@TheLeadCNN) 2.
November 2017","Do you agree with the notion that the DNC was rigged in Hillary Clinton's favor?



Elizabeth Warren: Yes https://t.co/TIoytO15Ca pic.twitter.com/TjkBS0mbB8

— The Lead CNN (@TheLeadCNN) 2. November 2017",Wahl-Manipulation: Eine führende Politikerin der US-Demokraten macht Hillary Clinton schwere Vorwürfe,http://www.huffingtonpost.de/2017/11/03/wahl-manipulation-eine-fu_n_18454724.html?utm_hp_ref=germany#comments
8,"['blueprint', 'desktop', 'straight', 'turn', 'tap', 'sent', 'notifications']",Tap here to turn on desktop notifications to get the news sent straight to you.,Tap here to turn on desktop notifications to get the news sent straight to you.,Blueprint,https://www.huffingtonpost.com/news/blueprint
9,"['desktop', 'straight', 'viral', 'turn', 'tap', 'sent', 'notifications']",Tap here to turn on desktop notifications to get the news sent straight to you.,Tap here to turn on desktop notifications to get the news sent straight to you.,Viral,https://www.huffingtonpost.com/news/viral/
