,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['week', 'burn', '40', 'dead', '焦点北朝鮮が自賛する国産装置兵器開発の立役者に', 'wildfirescalifornia', 'horror', 'california', 'fires']","California wildfiresCalifornia 'horror' fires burn on, 40 dead in one week","California wildfires

California 'horror' fires burn on, 40 dead in one week",焦点：北朝鮮が自賛する「国産装置」、兵器開発の立役者に,https://www.reuters.com/article/north-korea-weapon-cnc-idJPKBN1CI0UD?il=0
1,"['une', 'week', 'burn', '40', 'dead', 'licencié', 'wildfirescalifornia', 'fires', 'personnes', 'semaine', 'horror', '400', 'california', 'en', 'tesla']","California wildfiresCalifornia 'horror' fires burn on, 40 dead in one week","California wildfires

California 'horror' fires burn on, 40 dead in one week",Tesla a licencié 400 personnes en une semaine,https://www.reuters.com/article/businessNews/idFRKBN1CK0H2-OFRBS
2,"['week', 'burn', '40', 'dead', 'wildfirescalifornia', '端视全球经济扩张势头而定', 'horror', 'california', '美股展望景气循环类股能否续扬', 'fires']","California wildfiresCalifornia 'horror' fires burn on, 40 dead in one week","California wildfires

California 'horror' fires burn on, 40 dead in one week",美股展望：景气循环类股能否续扬 端视全球经济扩张势头而定,https://www.reuters.com/article/weekahead-us-stock-market-1014-idCNKBS1CJ03S
3,"['firms', 'foreign', 'million', 'sec', 'chinese', 'chicago', 'bidding', 'stock', 'wsj', 'sale', 'withdraw', 'investors', 'exchange', 'journal', 'market']","Chicago exchange plans to file records with the SEC disclosing the investors’ exit as soon as next week, according to the report.
However, CHX Holdings Inc, the parent of the Chicago Stock Exchange, could recruit new American investors to replace the lost funding, the Journal said.
A Chicago Stock Exchange spokesman and the SEC declined to comment.
In August, the SEC put on hold a decision approving the sale of the Chicago Stock Exchange, giving the regulator more time to mull the politically sensitive deal.
With a market share of less than 0.5 percent, Chicago Stock Exchange is a niche player in the U.S. stock market, where it competes against 12 other exchanges including Intercontinental Exchange Inc’s (ICE.N) New York Stock Exchange and Nasdaq Inc (NDAQ.O).","(Reuters) - Two Chinese investors, vying for a piece of the Chicago Stock Exchange, withdrew in the past two weeks, after the U.S. Securities and Exchange Commission sought more details from the participants about their bid, the Wall Street Journal reported.

Chongqing Jintian Industrial Co Ltd and Chongqing Longshang Decoration Co Ltd had agreed to invest about $8 million as part of a consortium that offered up to $25 million, according to the report. (on.wsj.com/2yIzJjr)

The firms’ managers dropped out as they felt abused by political criticism of the deal in Congress and the slow progress of approval at the SEC, the WSJ reported on Friday, citing people familiar with the matter.

Chicago exchange plans to file records with the SEC disclosing the investors’ exit as soon as next week, according to the report.

However, CHX Holdings Inc, the parent of the Chicago Stock Exchange, could recruit new American investors to replace the lost funding, the Journal said.

A Chicago Stock Exchange spokesman and the SEC declined to comment.

The Committee on Foreign Investment in the United States, which scrutinizes deals for potential national security concerns, approved the planned sale in December, prior to President Donald Trump taking office.

The proposed sale of the privately owned exchange for an undisclosed amount to a consortium led by Chinese conglomerate Chongqing Casin Enterprise Group has drawn criticism from U.S. lawmakers, who questioned the U.S. SEC’s ability to regulate and monitor the foreign buyers if the deal is approved.

In August, the SEC put on hold a decision approving the sale of the Chicago Stock Exchange, giving the regulator more time to mull the politically sensitive deal.

With a market share of less than 0.5 percent, Chicago Stock Exchange is a niche player in the U.S. stock market, where it competes against 12 other exchanges including Intercontinental Exchange Inc’s (ICE.N) New York Stock Exchange and Nasdaq Inc (NDAQ.O).",Two Chinese firms bidding for Chicago Exchange withdraw: WSJ,https://www.reuters.com/article/us-chicagostockexchange-m-a/two-chinese-firms-bidding-for-chicago-exchange-withdraw-wsj-idUSKBN1CI2XX
4,"['youd', 'surprised', 'runs', 'today', 'soundbite', 'musical', 'given', 'saying', 'america', 'things', 'london', 'hair', 'little', 'production', 'war']","A special production of the 1960s rock musical ""Hair"" is getting it's very own comb over!
The London show has been tweaked for the age of Trump, to mark the show's 50th anniversary.
""Hair"" follows the fortunes of The Tribe - a group of hippies fighting conscription into the Vietnam war in 1960s New York.
SOUNDBITE (English) ACTOR, ANDY COXON, SAYING: ""You'd be very surprised when you watch it how poignant it still is today.
The 50th anniversary production of ""Hair"" opens on October 17 and runs until January 13, 2018.","A special production of the 1960s rock musical ""Hair"" is getting it's very own comb over! The London show has been tweaked for the age of Trump, to mark the show's 50th anniversary. Among the updates, characters sing about making ""America stronger,"" - a reference to U.S. President Donald Trump's ""Make America Great Again"" campaign slogan. SOUNDBITE (English) DIRECTOR, JONATHAN O'BOYLE, SAYING: ""There's a lot of stuff in the show that is still really pertinent. Women's equality, LGBTQ rights, Black Lives Matter, environmental issues, nuclear power, nuclear war, all those things that sadly are happening or still continuing to happen in America today 50 years later. So it makes me quite sad and mad that you know, a country and a society hasn't necessarily learned or moved forward as quickly as we'd hope."" ""Hair"" follows the fortunes of The Tribe - a group of hippies fighting conscription into the Vietnam war in 1960s New York. Controversial on it's first release for its full-frontal nudity, liberal depiction of drug taking and irreverent treatment of the American flag, the show had lengthy runs on Broadway and on London's West End. Songs like ""Aquarius"" and ""Good Morning Starshine"" helped the original Broadway cast recording sell almost three million copies. SOUNDBITE (English) ACTOR, ANDY COXON, SAYING: ""You'd be very surprised when you watch it how poignant it still is today. With everything that's going on in the news and around the world, it still matters today. Everything that hippies were fighting for then, is still needing to be fought for today. You'd be surprised how much things haven't changed. A lot has, but we still have a way to go."" The 50th anniversary production of ""Hair"" opens on October 17 and runs until January 13, 2018.","New London production of musical ""Hair"" given a little...",https://www.reuters.com/video/2017/10/11/new-london-production-of-musical-hair-gi?videoId=372715444&videoChannel=3&channelName=Entertainment
5,"['week', 'burn', 'california', '40', 'dead', 'رهينة', 'طفله', 'زوجته', 'wildfirescalifornia', 'تنفي', 'بقتل', 'كندي', 'horror', 'واغتصاب', 'سابق', 'اتهامات', 'طالبان', 'fires']","California wildfiresCalifornia 'horror' fires burn on, 40 dead in one week","California wildfires

California 'horror' fires burn on, 40 dead in one week",طالبان أفغانستان تنفي اتهامات رهينة كندي سابق بقتل طفله واغتصاب زوجته,https://www.reuters.com/article/worldNews/idARAKBN1CK0H6
6,"['令全球决策者伤脑筋', '焦点经济复苏但薪资增长却迟缓']",,,焦点：经济复苏但薪资增长却迟缓 令全球决策者伤脑筋,https://cn.reuters.com/article/focus-global-cen-economy-recovery-1015-idCNKBS1CK06R
7,"['missing', 'plane', 'ivory', 'event', 'history', 'californias', 'residents', 'lethal', 'wildfire', 'coast', 'crashes', 'cargo', 'hundreds']",Hundreds of residents are missing in what is now the most lethal wildfire event in California's history.,Hundreds of residents are missing in what is now the most lethal wildfire event in California's history.,Cargo plane crashes off Ivory Coast,https://www.reuters.com/news/picture/cargo-plane-crashes-off-ivory-coast-idINRTS1GHYV
8,"['米株小幅高堅調な指標を好感１３日', 'windows', 'longpress', 'press', 'device', 'copy', 'codehttpsreutrs2xeyovw', 'ctrlc', 'mac', 'url', 'mobile']","Press CTRL+C (Windows), CMD+C (Mac), or long-press the URL below on your mobile device to copy the codehttps://reut.rs/2xEYoVW","Press CTRL+C (Windows), CMD+C (Mac), or long-press the URL below on your mobile device to copy the code

https://reut.rs/2xEYoVW",米株小幅高、堅調な指標を好感（１３日）,https://www.reuters.com/video/2017/10/13/%E7%B1%B3%E6%A0%AA%E5%B0%8F%E5%B9%85%E9%AB%98-%E5%A0%85%E8%AA%BF%E3%81%AA%E6%8C%87%E6%A8%99%E3%82%92%E5%A5%BD%E6%84%9F%EF%BC%91%EF%BC%93%E6%97%A5?videoId=372739898&videoChannel=201
9,"['ok', 'shore', 'using', 'water', 'virginias', 'beat', '0811', 'youre', 'rise', 'think', 'ocean', 'watching', 'cant']","""You just can't beat the ocean"": Watching the water rise on Virginia's shore - 08:11","""You just can't beat the ocean"": Watching the water rise on Virginia's shore - 08:11","‘When you’re using, you think it’s OK’",https://www.reuters.com/video/2015/12/07/when-youre-using-you-think-its-ok?videoId=366597067&videoChannel=117777&channelName=Reuters+Investigates
