,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['crossword', 'puzzles', 'york', 'straightforward', 'times', 'week', 'popular', 'lateweek', 'clue', 'specialized', 'puzzle', 'clues', 'solving', 'started']","Your officemate keeps bragging about his ability to finish The New York Times Crossword.
Mondays have the most straightforward clues and Saturday clues are the most vague or involve the most wordplay.
Some later-week puzzle clues may require specialized knowledge.
Just to drive the point home, let’s take a look at the difference between a Monday clue and a late-week clue for a popular crossword entry.
That doesn’t mean that you can’t work your way toward solving a late-week puzzle – and we recommend that you do, because they’re fun – but it takes experience and patience.","1. Start With the Monday Puzzles

tl;dr: Mondays are the easiest and they get harder as the week goes on.

This is probably a beginning solver’s most common mistake.

You know what it’s like: You have some downtime on a Saturday and you look around for something to pass the time. Your officemate keeps bragging about his ability to finish The New York Times Crossword. You hate your officemate.

So, not to be outdone, you pick up the paper or download our app and turn to the Saturday puzzle. How hard could it be?

Fun Fact: The Saturday crossword is actually the hardest puzzle of the week. Contrary to popular belief, the Sunday puzzles are midweek difficulty, not the hardest. Mondays have the most straightforward clues and Saturday clues are the most vague or involve the most wordplay. Some later-week puzzle clues may require specialized knowledge.

Just to drive the point home, let’s take a look at the difference between a Monday clue and a late-week clue for a popular crossword entry. OREO cookies (answers in puzzles are generally written in all capital letters) are such a popular entry in crosswords that they have been dubbed by some as the “official” cookie of the crossword. A typical Monday clue for OREO will be very straightforward and drive you almost directly to the answer.

“Nabisco cookie”

“Cookie with creme filling”

“‘Twist, Lick, Dunk’ cookie”

And here are some late-week clues, which might require more specialized knowledge about these delicious treats:

“Snack since 1912”

“It has 12 flowers on each side”

“Sandwich often given a twist”

We weren’t kidding you. There is a big difference between a Monday puzzle and a Saturday puzzle.

That doesn’t mean that you can’t work your way toward solving a late-week puzzle – and we recommend that you do, because they’re fun – but it takes experience and patience.

If you’re just getting started, though, make your life easy and solve as many Monday puzzles as you can. Eventually, you’ll be ready for more of a challenge, and that’s when you move on to Tuesday puzzles.















",How to Get Started Solving The New York Times Crossword Puzzle,https://www.nytimes.com/interactive/2017/07/27/crosswords/CROSSWORDS-beginners.html
1,"['way', 'afghanistan', 'provincial', 'eastern', 'officers', 'officials', 'taliban', 'post', 'paktia', 'blast', 'zone', 'afghan', 'wounded', 'chief', 'killing', 'higher']","PhotoKABUL, Afghanistan — A provincial police chief and more than 20 officers were killed in eastern Afghanistan on Tuesday when Taliban gunmen in explosive vests entered their headquarters by blowing through its walls with a bomb-laden vehicle, officials said.
Nearly 200 people were injured in the attack on the station in Gardez, the capital of Paktia Province, according to local officials who said they expected the toll to rise“The casualties get higher and higher,” said Hedayatullah Hamidi, the province’s health director.
“It is not the final list.”He said that 193 wounded and 23 dead, including civilians and police officers, were taken to Paktia Provincial Hospital alone.
Advertisement Continue reading the main storyThe Taliban released a statement saying that they had detonated two vehicles — first a truck, and then a Humvee — before their fighters stormed the police compound.
Gen. Assadullah Shirzad, head of the police for the eastern zone, said as many as 11 attackers were involved.","Photo

KABUL, Afghanistan — A provincial police chief and more than 20 officers were killed in eastern Afghanistan on Tuesday when Taliban gunmen in explosive vests entered their headquarters by blowing through its walls with a bomb-laden vehicle, officials said.

Nearly 200 people were injured in the attack on the station in Gardez, the capital of Paktia Province, according to local officials who said they expected the toll to rise

“The casualties get higher and higher,” said Hedayatullah Hamidi, the province’s health director. “It is not the final list.”

He said that 193 wounded and 23 dead, including civilians and police officers, were taken to Paktia Provincial Hospital alone.

Advertisement Continue reading the main story

The Taliban released a statement saying that they had detonated two vehicles — first a truck, and then a Humvee — before their fighters stormed the police compound. Gen. Assadullah Shirzad, head of the police for the eastern zone, said as many as 11 attackers were involved.","Afghan Taliban Blast Way Into Police Post, Killing Chief and Officers",https://www.nytimes.com/2017/10/17/world/asia/afghanistan-taliban-police-attack.html?partner=rss&amp;emc=rss
2,"['amid', 'trumps', 'tax', 'strive', 'trump', 'mr', 'comity', 'leader', 'rising', 'senate', 'republican', 'mcconnells', 'president', 'tensions', 'mcconnell']","Mr. Trump has eagerly conducted his insurgent presidency in the glare of the cameras, antagonizing friends and foes alike and boasting of accomplishments large and small.
Mr. McConnell, the definition of the Washington establishment, has always been a tight-lipped, back-room negotiator.
“In show-business parlance, Donald Trump is a show runner,” said Al Cross, a longtime Kentucky political journalist who has known Mr. McConnell for more than 30 years.
In the months since, Mr. McConnell and his aides have watched Mr. Trump buck the Senate, both publicly and privately.
That candidate — Senator Luther Strange — lost the election to Roy S. Moore, a defeat that Mr. Trump took personally.","On Monday, Mr. Trump insisted that he has a “fantastic relationship” with Republican members of the Senate, and he praised Mr. McConnell’s ability to shepherd the Republican agenda over what he called the nearly complete obstruction of Democrats in the Senate. The president also said that he will try to talk Mr. Bannon out of at least some plans to field hard-right primary candidates to challenge virtually every Senate Republican seeking re-election next year.

“The relationship is very good. We are fighting for the same thing,” Mr. Trump said during wide-ranging comments to reporters that also touched on immigration, health care, the opioid crisis, Cuba, military deaths and other topics. “We are fighting for lower taxes, big tax cuts, the biggest tax cuts in the history of our nation.”

White House officials described Monday’s lunch with Mr. McConnell as largely focused on efforts to cut taxes, and they said it ended with both men engaged and relaxed — a remarkable feat for two politicians whose personal styles could not be more different.

Mr. Trump has eagerly conducted his insurgent presidency in the glare of the cameras, antagonizing friends and foes alike and boasting of accomplishments large and small. Mr. McConnell, the definition of the Washington establishment, has always been a tight-lipped, back-room negotiator.

“In show-business parlance, Donald Trump is a show runner,” said Al Cross, a longtime Kentucky political journalist who has known Mr. McConnell for more than 30 years. “He’s all about the show — it’s all about getting good ratings for Donald Trump — and McConnell has never been about the show. He’s all about business.”

Mr. Trump mentioned in an aside at the news conference that he would soon outline an economic development plan, though he confessed that he had yet to tell Mr. McConnell about it.

Despite pledges by both men that they share the same agenda, any good will that may have once existed dissolved after the Senate twice failed to repeal the Affordable Care Act. After the first defeat in July, Mr. Trump tweeted in August: “Can you believe that Mitch McConnell, who has screamed Repeal & Replace for 7 years, couldn’t get it done.”

Advertisement Continue reading the main story

In another tweet in August, he said, “The only problem I have with Mitch McConnell is that, after hearing Repeal & Replace for 7 years, he failed!”

Privately, Mr. Trump has repeatedly denigrated Mr. McConnell, most recently unloading about the Senate Republican leader during a dinner this month with a group of about a dozen conservative movement leaders in the Blue Room of the White House. According to two people with knowledge of the president’s remarks, he called Mr. McConnell “a weak leader” and said that he remained befuddled at Mr. McConnell’s inability to wrangle the votes needed to repeal the Affordable Care Act.

For his part, aides to Mr. McConnell say that he has been deeply frustrated by Mr. Trump’s willingness to lash out, even as the Senate leader successfully guided the chamber to confirm Mr. Trump’s cabinet and judicial nominations, including the president’s choice of Neil M. Gorsuch to the Supreme Court.

Newsletter Sign Up Continue reading the main story Get the Morning Briefing by Email What you need to know to start your day, delivered to your inbox Monday through Friday. Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

Soon after Mr. Trump took office, Mr. McConnell told associates that the new president had no clear sense of where he stood on most core issues, and he predicted that steering Mr. Trump — and taking the lead on policy — would be relatively easy.

The two disagreed early on political strategy: Mr. McConnell wanted the president to nominate a Democratic senator in a conservative state for a cabinet post to help Republicans pick up a seat. Instead, Mr. Trump plucked Ryan Zinke, a Republican representative from Montana, for the Interior Department, ending Mr. McConnell’s hopes that Mr. Zinke, a popular former Navy SEAL, would challenge Montana’s Democratic senator, Jon Tester, in 2018.

In the months since, Mr. McConnell and his aides have watched Mr. Trump buck the Senate, both publicly and privately.

Mr. Trump has repeatedly hectored Mr. McConnell to scrap Senate rules that require most legislation to clear a 60-vote hurdle before final passage, a demand that the leader has resisted, in part, for fear of a return to Democratic control.

Mr. McConnell has also been taken aback by Mr. Bannon’s decision to start a political crusade against establishment Republicans in the Senate by recruiting candidates who could put at risk the party’s control. So far, Mr. Bannon has backed conservative challengers to Senators Jeff Flake of Arizona and Dean Heller of Nevada, and could formally back a challenger to Senator Roger Wicker of Mississippi.

Advertisement Continue reading the main story

Mr. McConnell said he was focused on keeping the Senate in Republican hands.

“The way you do that is not complicated,” Mr. McConnell said. “You have to nominate people who can actually win because winners make policy and losers go home.” He added a few moments later, “Our operating approach will be to support our incumbents.”

Mr. Trump said that Mr. Bannon “has been a friend of mine for a long time” and that his former strategist was doing “what Steve thinks is the right thing.”

But with Mr. McConnell standing next to him, the president hinted that he would not entirely support Mr. Bannon’s efforts to throw out of office Republicans who Mr. Bannon does not think are sufficiently supportive of Mr. Trump’s agenda.

“Some of the people that he may be looking at, I’m going to see if we talk him out of that,” the president said.

One person close to Mr. McConnell said Mr. McConnell has been very careful in his public comments about Mr. Trump in part because he did not want to put his wife, Elaine L. Chao — who serves as Mr. Trump’s secretary of transportation — in an awkward position with her boss.

Other advisers to Mr. McConnell said the two men both recognize that Republicans’ fate in 2018 hinges on whether Congress can pass the tax cuts that Mr. Trump is seeking.

“I feel like they are both under so much pressure to deliver — that’s what causes tension, real or imagined,” said Scott Jennings, a former adviser to Mr. McConnell who remains close to the majority leader. “They need to be able to jointly take something back to the voters next year to sell. I think winning on a major policy initiative like tax reform would allow for a further expansion of their relationship on politics.”

That level of cooperation — which has been so vital to the success of past presidents — was in danger of completely unraveling before Monday’s lunch. Over the objections of some of his advisers, the president had grown increasingly unwilling to set aside his insurgent tendencies to make Washington-style deals with Mr. McConnell.

Advertisement Continue reading the main story

Mr. Trump’s contempt grew even stronger after he backed Mr. McConnell’s preferred candidate last month in a special election in Alabama. That candidate — Senator Luther Strange — lost the election to Roy S. Moore, a defeat that Mr. Trump took personally.

And Mr. McConnell’s closest allies became increasingly aggrieved at the president’s treatment of the leader, especially because they view Mr. McConnell’s refusal to hold hearings for President Barack Obama’s Supreme Court nominee as critical to Mr. Trump’s election.

On Monday, both men sought to minimize the conflict between them in the interest of sending a signal of unity of purpose that could soothe the despair of allies who fear the feud imperils any hopes for the tax and budget legislation before the end of the year.

“We have the same agenda,” Mr. McConnell said.",Trump and McConnell Strive for Comity Amid Rising Tensions,https://www.nytimes.com/2017/10/16/us/politics/trump-mcconnell-bannon.html
3,"['soul', 'balkan', 'comments', 'search']",,,Comments on: In Search of the Balkan Soul,https://lens.blogs.nytimes.com/2017/10/10/in-search-of-the-balkan-soul/feed/
4,"['israeli', 'guardedly', 'revivi', 'ahead', 'moves', 'units', 'settlements', 'mr', 'construction', 'west', 'approval', 'palestinian', 'bank', 'israel', 'settlement', 'prime']","According to calculations by both sides, about 600 housing units will receive final approval before building.
The Trump administration has been more accommodating than its predecessors when it comes to Israeli settlement activity.
“They said to the prime minister, ‘We are not going to put any limits on you, but just make sure that what you do doesn’t get us upset,’ Mr. Revivi said.
And Israel, she said, is now allowing itself to build in places where it has held off for decades.
Over the last six or seven years, he said, up to half the new building has been deep in the West Bank, outside the blocs.","According to calculations by both sides, about 600 housing units will receive final approval before building. Final approval is also expected to be given for an additional 459 housing units in the urban settlement of Ma’ale Adumim, east of Jerusalem, though in that case bids for construction still need to be issued.

Oded Revivi, the chief foreign envoy of the Yesha Council that represents the settlers, complained that the amount of building being approved “does not accommodate even the natural growth” of the settler population.

The Trump administration has been more accommodating than its predecessors when it comes to Israeli settlement activity. But it has also called for restraint as it tries to foster a resumption of the Israeli-Palestinian peace process with regional support and a coalition against Iran’s regional ambitions.

“That’s the tension: a government that wants to satisfy, or not upset, the American administration,” Mr. Revivi said, “and the demands of citizens whose needs are not being kept.”

Based on several meetings he had with Mr. Netanyahu, Mr. Revivi believes the Trump administration has not really drawn clear lines about what settlement it could live with.

“They said to the prime minister, ‘We are not going to put any limits on you, but just make sure that what you do doesn’t get us upset,’ Mr. Revivi said. “I think that’s where Prime Minister Netanyahu is: not knowing just how much he can pull the strings without getting the American administration upset.”

Most of the world considers the settlements, built in the territory that Israel captured from Jordan in the 1967 war — the heartland of any future Palestinian state — to be a violation of international law.

Advertisement Continue reading the main story

Hagit Ofran, who monitors construction for Peace Now, a leftist Israeli advocacy group that opposes settlement activity, said there had been a sharp acceleration in the promotion of plans compared with the last two years. The rate now, she said, is similar to that in 2014, which was a bumper year. (The relative slump in 2015 and 2016 might have been due to a glut.)

Newsletter Sign Up Continue reading the main story Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

“The strategy is to confuse us,” Ms. Ofran said. And Israel, she said, is now allowing itself to build in places where it has held off for decades.

For example, approval is being given for 31 new apartments in the Jewish settlement in the heart of the contested and volatile city of Hebron, although that project is expected to be held up by a legal challenge by Hebron’s Palestinian-run City Hall.

And for the first time in 20 years, final approval is also being given for a new settlement, Amihai, to accommodate the families who were evacuated from the illegal Israeli outpost of Amona, which was built on private Palestinian land.

A bid for construction is expected to be issued for 300 units in the Beit El settlement that the government has been promising since 2012. And heavy machinery has been spotted in recent days carrying out soil-boring tests at Givat Hamatos, an area over the 1967 lines in southern Jerusalem. According to Peace Now, the infrastructure work is being done in preparation for the issuing of bids for the construction of 1,600 housing units in the area.

Anti-settlement groups say the construction in Givat Hamatos would drive a wedge between predominantly Palestinian East Jerusalem neighborhoods and Bethlehem, harming the contiguity of any future Palestinian state. The past promotion of plans there have prompted international condemnation.

In its official statement last week, the government declared: “During 2017, approximately 12,000 housing units in different stages of planning and construction will be approved, about four times the amount in 2016. Whoever claims that this is not a significant improvement is misleading the public.” But hinting at the need to take Israel’s broader interests into account, the statement also said, “Whoever believes that diplomatic considerations need not be taken into account is greatly mistaken.”

“There is nobody,” the statement concluded, “that does more for settlement, steadfastly and wisely, than Prime Minister Benjamin Netanyahu.”

Hanan Ashrawi, a member of the executive committee of the Palestine Liberation Organization, condemned the latest settlement plans. “Clearly, Israel is bent on entrenching the military occupation and its illegal settlement enterprise,” she said, “further reaffirming its intentions of displacing Palestine and replacing it with ‘Greater Israel.’”

Advertisement Continue reading the main story

Bezalel Smotrich, an Israeli lawmaker from the staunchly pro-settlement Jewish Home party, which sits in Mr. Netanyahu’s governing coalition, wrote a scathing online post accusing the prime minister’s staff of issuing “a sea of lying numbers.”

Mr. Smotrich blamed the Americans for not authorizing plans for industrial zones by the settlements, in part because they take up a lot of space. “Without industrial zones there is no employment, no livelihood and no existence,” he said.

The planning committee meeting this week convenes four times a year. Shaul Arieli, an Israeli expert on political geography who prepared maps for past negotiations with the Palestinians, and who is a strong advocate for the establishment of a Palestinian state alongside Israel, said final approval for about 600 units has become relatively “routine.”

But in the past, he said, about 75 percent of new building was inside the so-called settlement blocs, meaning areas mostly close to the 1967 line that Israel intends to keep in any future agreement with the Palestinians, possibly in return for land swaps. Over the last six or seven years, he said, up to half the new building has been deep in the West Bank, outside the blocs.","Israel Moves Ahead on West Bank Settlements, but Guardedly",https://www.nytimes.com/2017/10/16/world/middleeast/israel-west-bank-settlements.html
5,"['overseas', 'offering', 'lights', 'spa', 'turkey', 'northern', 'dinner', 'includes', 'hotel', 'consider', 'thanksgiving', 'skipping', 'package', 'stay', 'night']","PhotoTravelers who aren’t tied to a family turkey dinner this Thanksgiving may want to consider trips abroad.
Some packages even include a traditional Thanksgiving dinner with all the trimmings.
At Canopy by Hilton Reykjavik City Center, in Iceland, a Northern Lights package includes a 20 percent discount coupon to a Northern Lights Tour, complimentary admission to Aurora Reykjavik Northern Lights Center and scenic rooftop tastings with alcoholic drinks and light bites.
From Nov. 23 to 30, the W Punta de Mita on Mexico’s Pacific Coast is offering a special Thanksgiving package.
The package also includes a three-course Thanksgiving dinner for two, including a turkey carving station.","Photo

Travelers who aren’t tied to a family turkey dinner this Thanksgiving may want to consider trips abroad. Hotels from Italy to Argentina to Iceland are offering savings over the long Thanksgiving weekend. Some packages even include a traditional Thanksgiving dinner with all the trimmings. Here are a few options.

At Renaissance Tuscany Il Ciocco Resort and Spa, in the peaceful Serchio Valley of Italy’s Tuscany region, a Thanksgiving package includes a room with a view, daily breakfast and dinner for two for €210 per night (about $250; compared to €230 per night, without meals). A three-course Thanksgiving feast is included, with a menu of roasted turkey, cranberry sauce and mashed sweet potatoes.

Grace Cafayate, a hotel and estancia in Argentina’s Calchaquí Valley, is offering a local twist on a typical Thanksgiving celebration. A traditional Argentine asado has been reimagined as a Thanksgiving barbecue under the stars, with clay-oven baked turkey, vegetables off the parrilla, mashed potatoes and classic apple pie, all paired with local wine. The barbecue can be served on the patio of guests’ private villa or in an outdoor dining area overlooking the hotel’s vineyards. This villa package includes buffet breakfast, Thanksgiving dinner for two, and access to the hotel spa for $330, with additional nights available from $210 per night (compared to $245 per night without meals).

At Canopy by Hilton Reykjavik City Center, in Iceland, a Northern Lights package includes a 20 percent discount coupon to a Northern Lights Tour, complimentary admission to Aurora Reykjavik Northern Lights Center and scenic rooftop tastings with alcoholic drinks and light bites. Over the Thanksgiving weekend, king premium rooms are available for $479 per night.

From Nov. 23 to 30, the W Punta de Mita on Mexico’s Pacific Coast is offering a special Thanksgiving package. Book online for three nights or longer with the rate code THKSGI and receive a $100 spa credit, daily breakfast for two and a ceviche cooking lesson. The package also includes a three-course Thanksgiving dinner for two, including a turkey carving station. Rates start at $458 per night, compared to the regular rate of $550 per night.",Skipping Turkey at Home for Thanksgiving? Consider a Hotel Stay Overseas.,https://www.nytimes.com/2017/10/17/travel/thanksgiving-hotels-deals.html
6,"['prices', 'united', 'kurdish', 'turkey', 'oil', 'iraq', 'states', 'days', 'iraqi', 'kirkuk', 'low', 'receding', 'higher']","Oil prices recently have become more sensitive to supply threats, such as the situation in Kirkuk.
Rising crude oil prices have translated into modestly higher prices for consumers.
Because of the high tax component in European fuel prices, the prices are less sensitive to fluctuating costs of crude than are gasoline prices in the United States.
There seems a good chance that oil prices will push at least modestly higher over the next few years.
Others say that higher prices could just encourage more supply, for example by shale oil producers in the United States, which would keep prices from escalating.","Kurdish fighters known as the pesh merga have played a central role, alongside Iraqi troops, in operations against the Islamic State.

Last month, however, the Kurds voted for full independence from Iraq, prompting an angry rebuke from Baghdad and threats of military intervention.

Both Turkey and Iran fear that an independence move by Iraqi Kurds could set off unrest among their own Kurdish minorities. The United States and most of the international community had opposed the referendum, saying it could unleash ethnic conflict, break up Iraq and undermine the campaign against Islamic State militants.

On Monday, Iraqi forces said that they had reached the outskirts of Kirkuk, seizing oil fields and other sites from Kurdish forces.

How much oil is in Kirkuk?

The area around Kirkuk and the Kurdish region is one of the major oil-producing areas of Iraq. Analysts estimate that the region as a whole produces 750,000 barrels a day, of which around 400,000 comes from fields around Kirkuk that could be caught up in the conflict. The Kurdistan regional government exports about 640,000 barrels a day, according to the International Energy Agency in Paris, with about 300,000 coming from Kirkuk.

Newsletter Sign Up Continue reading the main story Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

Iraq produces a total of about 4.5 million barrels a day.

Most of the oil exported from the Kirkuk and Kurdistan area goes north, through a pipeline across the border with Turkey, and then to Ceyhan, a Turkish port on the Mediterranean. Turkey has threatened to cut off those exports, although Ankara has taken no action thus far.

Why have oil prices moved higher?

Oil prices recently have become more sensitive to supply threats, such as the situation in Kirkuk.

Strong global demand and the agreement between Russia and the Organization of the Petroleum Exporting Countries to curb production have tightened the market and helped soak up some of the surplus. That means further reductions because of global crises become more important.

“We have got a cocktail of geopolitical risks that can certainly keep supporting prices and probably — if demand stays strong — contribute to pushing them higher,” said Richard Mallinson, an analyst at Energy Aspects, a market research firm based in London.

Advertisement Continue reading the main story

What will this do to the cost of gasoline?

Rising crude oil prices have translated into modestly higher prices for consumers. The average price for a gallon of regular gasoline in the United States is about $2.50, a little less than 10 percent more than a year ago, according to the Energy Information Administration, a government agency.

In Britain, prices for unleaded regular gasoline have risen by about 4 percent to about 544 pence, or about $7.20, per gallon, according to data from the AA, an auto services group. Because of the high tax component in European fuel prices, the prices are less sensitive to fluctuating costs of crude than are gasoline prices in the United States.

There seems a good chance that oil prices will push at least modestly higher over the next few years. Oswald Clint, an analyst at Bernstein Research, said prices of $60 to $70 a barrel, or even higher, were likely.

Mr. Clint said he doubted that modest increases would drive fuel prices high enough to slow major economies like those of the United States or Germany. “In the range I am talking about, I don’t think so,” he said.

Others say that higher prices could just encourage more supply, for example by shale oil producers in the United States, which would keep prices from escalating.",Are the Days of Low Oil Prices Receding?,https://www.nytimes.com/2017/10/16/business/energy-environment/iraq-oil-kirkuk.html?partner=rss&amp;emc=rss
7,"['pile', 'church', 'morgue', 'day', 'table', 'united', 'hair', 'medical', 'trail', 'dr', 'overdose', 'quits', 'andrew', 'profound', 'examiner', 'deaths', 'methodist']","“It makes me feel like my hair is on fire, and I don’t even have hair,” Dr. Andrew said of the threat of increasingly potent drugs.
“We’re already so far behind the eight-ball here, if we have an influx of carfentanil in this state, heaven help us.”Back in the morgue, Dr. Andrew said he had learned to cope in this job, and its full immersion in death, by compartmentalizing what he sees and “locking it away.”Every day, he said, a pathologist faces the fleeting nature of mortality.
Dr. Andrew said he developed an appreciation for the essence of life by seeing its fragility.
Most of the nearly 5,800 people he has examined on his stainless steel autopsy table, he said, “woke the day they died oblivious to the fact that it would be their last on earth.”Examining cadavers, he said, as he removed the three pairs of gloves (two made of latex, one of Kevlar) that protect him during autopsies from blood-borne diseases, “is profound, profound work.” But, he said, it has only affirmed for him the view of the philosopher Thomas Hobbes, who called the human condition “nasty, brutish and short.”For him, there is comfort in the concept of an afterlife.
“I’m very, very hopeful for what comes after this, because this —” he said, gesturing toward the woman he had just autopsied — “is pretty awful.”","“It makes me feel like my hair is on fire, and I don’t even have hair,” Dr. Andrew said of the threat of increasingly potent drugs. “We’re already so far behind the eight-ball here, if we have an influx of carfentanil in this state, heaven help us.”

Back in the morgue, Dr. Andrew said he had learned to cope in this job, and its full immersion in death, by compartmentalizing what he sees and “locking it away.”

Every day, he said, a pathologist faces the fleeting nature of mortality. The people on his examining table could have lived a lot longer “but for a few millimeters of cholesterol in the wrong blood vessel, a second of inattention by the driver of a car or the lethal potency of a drug obtained on the street.”

And after a while, he said, one is bound to ask, “What’s all this about?”

His plan is to become an ordained deacon in the United Methodist Church, with two goals: to serve as a chaplain for the Boy Scouts of America, and to join the Appalachian Trail Chaplaincy of the United Methodist Church so he can minister to troubled hikers, at least on the 161 miles of the storied trail that cross New Hampshire and its White Mountains.

Dr. Andrew said he developed an appreciation for the essence of life by seeing its fragility. Most of the nearly 5,800 people he has examined on his stainless steel autopsy table, he said, “woke the day they died oblivious to the fact that it would be their last on earth.”

Examining cadavers, he said, as he removed the three pairs of gloves (two made of latex, one of Kevlar) that protect him during autopsies from blood-borne diseases, “is profound, profound work.” But, he said, it has only affirmed for him the view of the philosopher Thomas Hobbes, who called the human condition “nasty, brutish and short.”

For him, there is comfort in the concept of an afterlife.

“I’m very, very hopeful for what comes after this, because this —” he said, gesturing toward the woman he had just autopsied — “is pretty awful.”","As Overdose Deaths Pile Up, a Medical Examiner Quits the Morgue",https://www.nytimes.com/2017/10/07/us/drug-overdose-medical-examiner.html
8,['我们相爱21年秘诀就是永远不要结婚'],,,我们相爱21年，秘诀就是永远不要结婚,https://cn.nytstyle.com/style/20171011/modern-love-the-secret-to-marriage/
9,"['nominees', 'way', 'democrats', 'trump', 'mr', 'senate', 'conservatives', 'republicans', 'happy', 'president', 'mcconnell', 'court']","“The judge story is an untold story; nobody wants to talk about it,” an enthusiastic Mr. Trump said during his impromptu appearance with Mr. McConnell.
“But it’s not just the Supreme Court,” Mr. McConnell said.
Mr. Trump was not inclined to get into the arcana of the blue slip process.
That change could irritate some lawmakers but conservatives have been pressuring Mr. McConnell to extend the Senate workweek.
Some hard-line conservatives taking aim at Mr. McConnell were not won over by his Rose Garden bonding moment with Mr. Trump.","Giving lifetime appointments to dozens of judges favored by conservative judicial activists would also be an important legacy for Mr. Trump since his choices would be handing down opinions for decades no matter who follows him in the White House.

Newsletter Sign Up Continue reading the main story Get the Morning Briefing by Email What you need to know to start your day, delivered to your inbox Monday through Friday. Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

“The judge story is an untold story; nobody wants to talk about it,” an enthusiastic Mr. Trump said during his impromptu appearance with Mr. McConnell. “But when you think about it, Mitch and I were saying, that has consequences 40 years out, depending on the age of the judge — but 40 years out.”

With some conservatives — notably Stephen K. Bannon, Mr. Trump’s former chief strategist — calling for his head, Mr. McConnell has put new emphasis on his role in winning Senate approval of Trump administration officials and judicial nominees. It is one way to try to mollify some conservatives angered by the inability of the Republican-controlled Congress to deliver.

Mr. McConnell renewed that pitch Monday, reminding Americans that one of the Senate’s major responsibilities is what he called “the personnel business” — handling up to 1,200 executive branch nominations.

Standing alongside the president, he also took the opportunity to remind Mr. Trump that “the single most significant thing this president has done to change America is the appointment of Neil Gorsuch to the Supreme Court.” Mr. McConnell didn’t need to say that it was his own decision in 2016 to refuse to consider President Barack Obama’s nomination of Merrick B. Garland for the vacancy caused by the death of Justice Antonin Scalia that held the seat open for Mr. Trump to fill.

“But it’s not just the Supreme Court,” Mr. McConnell said. “There are a lot of vacancies at both the circuit court and district court level.”

At the moment, there about 150 openings on the federal bench – 21 at the influential appeals court level – with 50 nominations pending. Some of those vacancies are because of the refusal by Republicans to act on Obama nominations in the last two years of his administration or their failure to return blue slips when Democrats still held the Senate.

Advertisement Continue reading the main story

“Many, many are in the pipeline,” Mr. Trump said of his nominees, promising that “we will set records in terms of the number of judges.”

Given the abundance of opportunities, Mr. McConnell reiterated his view that a refusal by Democrats to sign off on home-state nominees should not be allowed to blackball appeals court nominees. He said if that was the case, individual Democrats would have say-so over more than 60 percent of the appeals court candidates.

“That’s simply not a tenable place to land in a Senate that now deals with judges with a simple majority,” Mr. McConnell said.

Mr. Trump was not inclined to get into the arcana of the blue slip process. “My attitude is I just want really capable people going to the courts,” the president said.

Besides blue slips, the other remaining impediment to a flurry of judicial confirmations is time – Senate floor time that is. Though Democrats can no longer block nominees by requiring Republicans to assemble a supermajority of 60 votes, they can require Republicans to follow a procedure that can take more than three days for each individual nominee. And if Democrats conclude Republicans are jamming through judicial nominees, they will no doubt drag their feet as they did earlier this year on executive branch candidates.

To step up the pace of confirmations, Mr. McConnell would probably need to keep the Senate in session for longer durations than the current Monday evening through Thursday afternoon schedule. That change could irritate some lawmakers but conservatives have been pressuring Mr. McConnell to extend the Senate workweek.

Some hard-line conservatives taking aim at Mr. McConnell were not won over by his Rose Garden bonding moment with Mr. Trump.

“Mitch McConnell’s bellyaching about all the time it takes to approve presidential personnel doesn’t hold any water when 1) every other Senate before his has managed to do this in a timely manner, and 2) his Senate works an average of 2.5 days per week,” David Bozell, president of ForAmerica, said in a statement calling for Mr. McConnell to step aside.

Still, Mr. McConnell and the president are both hoping that a parade of conservatives taking up lifetime appointments on the federal bench will make restless Republicans forget — at least for a while — their disappointment in both the Trump administration and their congressional leadership.",Trump and McConnell See a Way to Make Conservatives Happy,https://www.nytimes.com/2017/10/17/us/politics/trump-mcconnell-judicial-nominees.html?partner=rss&amp;emc=rss
