,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['startup', 'tax', 'politics', 'proposal', 'senate', 'warning', 'way', 'silicon', 'valley', 'taxed', 'headlines', 'shares']","Silicon Valley blasts Senate proposal to tax startup optionsA proposal by the U.S. Senate to change the way shares in startup companies are taxed incited panic and dread in Silicon Valley on Monday, with startup founders and investors warning of nothing less than the demise of their industry should the proposal become law.","Silicon Valley blasts Senate proposal to tax startup options

A proposal by the U.S. Senate to change the way shares in startup companies are taxed incited panic and dread in Silicon Valley on Monday, with startup founders and investors warning of nothing less than the demise of their industry should the proposal become law.",Politics News Headlines,https://www.reuters.com/news/archive/politicsNews?view=page
1,"['million', 'chinas', 'refinery', 'refining', 'looming', 'chinese', 'oil', 'hit', 'import', 'demand', 'refiners', 'cuts', 'china', 'bpd', 'crude']","Stocks of surplus products like gasoline and diesel have been building since mid-2015, when Beijing started giving out crude import licenses to independent refiners, sometimes called teapots.
Those closures mean almost 10 percent of China’s 15.1 million bpd total refining capacity will go offstream in the third quarter.
REUTERS/Stringer/File PhotoThe lower refinery throughput should reduce China’s demand for crude until around September.
BUT DON‘T WRITE CHINA OFFThe imminent cuts in China’s refining sector are likely to further weigh on oil prices, which have more than halved since 2014 due to oversupply.
Nineteen Chinese independent refiners this week received fresh licenses to import crude for 2017.","BEIJING/SINGAPORE/LONDON (Reuters) - Some of China’s top oil refineries are having to take the highly unusual step of cutting operations during what is typically the peak demand summer season when hot weather drives up power usage and families take to the road during school holidays.

FILE PHOTO: Smoke rises from chimneys and cooling towers of a refinery in Ningbo, Zhejiang province August 19, 2014. REUTERS/China Daily/File Photo CHINA OUT. NO COMMERCIAL OR EDITORIAL SALES IN CHINA

Almost 10 percent of China’s refining capacity is set to be shut down during the third quarter, signaling that demand growth from the world’s top crude importer is stuttering further.

West African and European suppliers are already feeling the chill from China’s reduced demand, and a global glut has dragged spot prices for crude this week to their lowest since November, 2016.

Major Chinese oil refineries, including PetroChina’s Jinzhou will set their run rates around 6,500 barrels per day (bpd) lower than the second quarter, sources at the affected refineries said.

Petrochina’s Fushun refinery, with an annual capacity of 233,200 bpd, began a 45-day full shutdown at the start of June, the sources said on condition of anonymity as they are not authorized to speak to media.

Rival Sinopec is considering slashing as much as 230,000 bpd, equivalent to about 5 percent of its average daily production last year, in what would be only the second time in 16 years that the firm has cut runs.

Stocks of surplus products like gasoline and diesel have been building since mid-2015, when Beijing started giving out crude import licenses to independent refiners, sometimes called teapots. This has forced state-owned Sinopec and PetroChina to cut back operations, and reduced their crude buying.

“Refiners probably realized that the domestic market cannot take so much gasoline and diesel, and the only way is to cut runs,” said Gao Jian, crude oil analyst with China Sublime Information Group.

Adding to these cuts, around 1.3 million bpd of refining capacity is going to shut in the third quarter as four state-run refineries and six independents begin planned maintenance, data provided by China Sublime Information Group showed.

Those closures mean almost 10 percent of China’s 15.1 million bpd total refining capacity will go offstream in the third quarter.

To whittle down the surplus weighing on the domestic market, analysts expect China to export refined product, putting more pressure on a well supplied global markets.

“China will have to export product... onto Asian markets, which given demand conditions regionally does not appear particularly constructive,” said Harry Tchilinguirian, head of commodity strategy at French bank BNP Paribas.

FILE PHOTO: Employees close a valve of a pipe at a PetroChina refinery in Lanzhou, Gansu province January 7, 2011. REUTERS/Stringer/File Photo

The lower refinery throughput should reduce China’s demand for crude until around September. Some suppliers are already feeling the chill. Shipments by Angola, which sends most its oil to China, were running at the lowest level in at least a year during the first few weeks of June.

From the North Sea, just 2 million barrels of Forties crude has been shipped to Asia so far this month, compared with around 6 million barrels in June last year, and 10 million barrels in May.

BUT DON‘T WRITE CHINA OFF

The imminent cuts in China’s refining sector are likely to further weigh on oil prices, which have more than halved since 2014 due to oversupply.

However, traders say that China’s voracious thirst for oil will likely return once the immediate glut is cleared.

Nineteen Chinese independent refiners this week received fresh licenses to import crude for 2017.

“I’d expect improved buying now that teapot quotas have been released. If prices drop, China tends to buy more,” said Oystein Berentsen, managing director for Strong Petroleum, a trading firm supplying Chinese refiners.

Taken together with the licenses awarded earlier, independent refiners now have import quotas for about 1.42 million bpd this year, and it is possible that eight companies will receive allocations for another 340,000 bpd.

As refiners start chartering tankers to import crude, the impact of the new import allowances is expected to show from the end of the third quarter.

Traders said they will meet much of this demand by re-selling crude stored in South Korea and China, particularly from Shandong province where most of the independent refiners are, and from tankers off Malaysia.

Some traders even expect demand to spike in the fourth quarter, as seen late last year as teapots rushed to use up quotas to build their case for maintaining or increasing future quota allocations.

“China is a bit unpredictable – suddenly they buy a lot out of the blue, so you can never underestimate China’s buying,” said Berentsen.",Looming Chinese refinery cuts to hit oil demand,https://www.reuters.com/article/us-china-oil-demand-analysis/looming-chinese-refinery-cuts-to-hit-oil-demand-idUSKBN19C168
2,"['withdraw', 'accuser', '香港数据10月底外汇基金境外资产降至33991亿港元金管局', 'politicsmoore', 'steps', 'forward', 'asked']",PoliticsMoore asked to withdraw as new accuser steps forward,"Politics

Moore asked to withdraw as new accuser steps forward","香港数据：10月底外汇基金境外资产降至33,991亿港元--金管局",https://www.reuters.com/article/%E9%A6%99%E6%B8%AF%E6%95%B0%E6%8D%AE%EF%BC%9A10%E6%9C%88%E5%BA%95%E5%A4%96%E6%B1%87%E5%9F%BA%E9%87%91%E5%A2%83%E5%A4%96%E8%B5%84%E4%BA%A7%E9%99%8D%E8%87%B333%2C991%E4%BA%BF%E6%B8%AF%E5%85%83-%E9%87%91%E7%AE%A1%E5%B1%80-idCNL3S1NK3PQ
3,"['youtube', 'catalan', 'band', 'region', 'song', 'vote', 'heavy', 'metal', 'virginia', 'anthem', 'chord', 'strikes', 'catalonia', 'osegueda', 'catalonian', 'bands']","ROUGH CUT (NO REPORTER NARRATION) STORY: A tiny basement in a house in suburban Washington, D.C. reverberates with music from the Spanish region of Catalonia.
Back in Manassas, Virginia, Nina Osegueda, the band's lead singer, made a quick decision to release a video of the band's version of ""Els Segadors"" on Youtube.
Osegueda, whose mother is Catalan, has strong ties to the region and originally recorded the anthem as a tribute to her mother.
Music stations in Catalonia picked up the song and Osegueda was interviewed on several radio shows.
On the band's YouTube page, fans have left messages saying they prefer the metal version to the original and many have said the song has struck an emotional chord.","ROUGH CUT (NO REPORTER NARRATION) STORY: A tiny basement in a house in suburban Washington, D.C. reverberates with music from the Spanish region of Catalonia. A heavy metal rendition of the Catalonian national anthem ""Els Segadors,"" or ""The Reapers"" has turned a virtually unknown Virginia-based band, A Sound of Thunder, into celebrities in the politically sensitive region in northeastern Spain. Within days of its release, the song racked up more than a million hits on YouTube, making it the band's most popular single since they started in 2008. Thousands of Catalonians voted for independence from Spain during a banned referendum in October that ended in violence and spurred a constitutional crisis in the euro zone's fourth-biggest economy. Back in Manassas, Virginia, Nina Osegueda, the band's lead singer, made a quick decision to release a video of the band's version of ""Els Segadors"" on Youtube. Osegueda, whose mother is Catalan, has strong ties to the region and originally recorded the anthem as a tribute to her mother. The song was never intended to be released as a single, but instead was part of the band's new full-length album, ""It Was Metal,"" to be released in March 2018. The violence that surrounded the referendum vote changed all that. ""We have a couple other singles that we were planning on releasing in advance to show people what the new album is going to sound like,"" she said. ""But then the vote happened and 800 people were injured by the police trying to vote. So I said we should try and just put the song out to show our support against police brutality."" ""Suddenly it was spreading all over the place... And then I noticed that someone shared us on Twitter and it wound up actually being a Catalan politician,"" Osegueda said. Music stations in Catalonia picked up the song and Osegueda was interviewed on several radio shows. The attention she has received has spread to her relatives as her Catalonian uncle was interviewed on local radio. On the band's YouTube page, fans have left messages saying they prefer the metal version to the original and many have said the song has struck an emotional chord. Osegueda recorded some parts of the song in Catalan. She doesn't speak the language and singing with proper pronunciation was intimidating, but she says the enthusiasm and support from her new found fans has been humbling. ""You know, we're not on a label. We do everything ourselves. So when we see this many people responding, it's like it's overwhelming,"" Osegueda said. The band, whose albums have been crowdfunded through various Kickstarter campaigns, will tour Catalonia for the first time in December, just days before regional elections on Dec. 21. They have shows planned in Barcelona, Tarragona and other Catalonian cities. For Osegueda, who has traveled to Catalonia a number of times, the upcoming visit feels different. ""I've always enjoyed going there on vacation. But now it's a lot deeper because there's so many people out there who saw our song as inspiration. So I feel like I definitely have a deeper connection now,"" she said.",Virginia heavy metal band strikes chord with Catalonia anthem,https://www.reuters.com/video/2017/11/09/virginia-heavy-metal-band-strikes-chord?videoId=372941926&videoChannel=118169&channelName=Editors%27+Picks
4,"['withdraw', 'accuser', 'politicsmoore', '首相日中関係は新たな段階', 'steps', 'forward', 'asked']",PoliticsMoore asked to withdraw as new accuser steps forward,"Politics

Moore asked to withdraw as new accuser steps forward",首相、日中関係は「新たな段階」,https://www.reuters.com/article/idJP2017111401002155?il=0
5,"['plan', 'withdraw', 'accuser', 'politicsmoore', 'numbers', 'steps', 'dive', 'data', 'republican', 'forward', 'healthcare', 'asked']",PoliticsMoore asked to withdraw as new accuser steps forward,"Politics

Moore asked to withdraw as new accuser steps forward","Data Dive: Republican healthcare plan, by the numbers",https://www.reuters.com/article/us-datadive-healthcare/data-dive-republican-healthcare-plan-by-the-numbers-idUSKBN19J1DP
6,"['interest', 'chinas', 'smaller', 'sector', 'likely', 'insurance', 'foreign', 'cap', 'ownership', 'change', 'financial', 'stir', 'banks', 'life', 'potential', 'fitch']","BEIJING (Reuters) - Beijing’s landmark move to ease or remove limits on foreign ownership in China’s financial sector will likely stoke acquisition interest in smaller banks, Fitch Ratings said.
REUTERS/Kim Kyung-Hoon/File PhotoChina’s life insurance industry could also be attractive to foreign acquirers due to the sector’s low penetration rate and growth potential, Fitch said in a report on Tuesday.
China will also drop foreign ownership restrictions on local banks and asset management companies, Zhu said.
Business relationships also tend to be important to winning institutional business, which could be a hurdle for potential foreign entrants.
Shares in New China Life Insurance (601336.SS) have surged more than 10 percent since Friday, leading gains in the broader financial index .CSI300FS in Shanghai.","BEIJING (Reuters) - Beijing’s landmark move to ease or remove limits on foreign ownership in China’s financial sector will likely stoke acquisition interest in smaller banks, Fitch Ratings said.

A Chinese national flag flutters at the headquarters of a commercial bank on a financial street near the headquarters of the People's Bank of China, China's central bank, in central Beijing November 24, 2014. REUTERS/Kim Kyung-Hoon/File Photo

China’s life insurance industry could also be attractive to foreign acquirers due to the sector’s low penetration rate and growth potential, Fitch said in a report on Tuesday.

Vice Finance Minister Zhu Guangyao on Friday said China had raised the foreign ownership cap on futures firms, securities companies and fund managers to more than 50 percent with immediate effect, and that the cap would be removed altogether in three years.

China will also drop foreign ownership restrictions on local banks and asset management companies, Zhu said.

The announcement came hours after U.S. President Donald Trump left Beijing after a state visit where he reiterated calls for improved access to Chinese markets.

“The scale of China’s larger banks could be a constraint for potential acquirers, and it is not yet clear how the strategic benefits would compare against the costs,” Fitch said. “The more likely acquisition targets in the banking sector would be the relatively smaller city commercial banks or rural banks.”

But such banks tend to have higher risks due to their narrower geographical presence, and profitability pressures are also stronger than in the broader banking sector, Fitch said.

In the non-bank sector, pricing competition is intense, especially in the brokerage and underwriting segments, where brokerage commission rates have fallen to less than 3 basis points, according to Fitch.

Business relationships also tend to be important to winning institutional business, which could be a hurdle for potential foreign entrants.

The life insurance sector could be more alluring, but the small life insurers that are the most likely acquisition targets usually focus on low-margin products amid tough market competition, Fitch warned.

Shares in New China Life Insurance (601336.SS) have surged more than 10 percent since Friday, leading gains in the broader financial index .CSI300FS in Shanghai.",China's foreign ownership cap change may stir interest in smaller banks: Fitch,https://www.reuters.com/article/us-china-investment/chinas-foreign-ownership-cap-change-may-stir-interest-in-smaller-banks-fitch-idUSKBN1DE12U
7,"['trusight', 'currently', 'party', 'according', 'suppliers', 'create', 'consortium', 'work', 'questions', 'vet', 'clark', 'potential', 'company', 'financial', 'giants']","Financial institutions currently vet potential suppliers by sending them questionnaires with hundreds of questions.
The banks then have to verify the accuracy of the suppliers’ claims through various means, including onsite visits.
It is an expensive and time-consuming process with immense potential for banks and suppliers to benefit by sharing best practices and avoiding duplication, Clark said.
While TruSight currently has just four backers, Clark said “a small number” of other financial companies may be invited to invest in it in the future.
Clark TruSight will begin working on behalf of clients early next year.","(Reuters) - Bank of America Corp (BAC.N), JPMorgan Chase & Co (JPM.N), Wells Fargo & Co (WFC.N) and American Express Co (AXP.N), have created a company called TruSight to standardize the work of vetting third party suppliers and partners, according to an announcement Tuesday by the newly-formed consortium.

A customer leaves a Bank of America ATM kiosk in Boston, Massachusetts, U.S., October 11, 2017. REUTERS/Brian Snyder

Increasing innovation in financial services has led to more partnerships and more risk events, which are increasingly sophisticated, according to Abel Clark CEO of TruSight and a former Thomson Reuters executive.

“There really is a challenge here that is best responded to by a joined-up industry effort,” Clark said. Financial institutions currently vet potential suppliers by sending them questionnaires with hundreds of questions. They then have to work with the supplier to be sure it understood the questions and provided accurate and detailed answers, according to Clark.

The banks then have to verify the accuracy of the suppliers’ claims through various means, including onsite visits. It is an expensive and time-consuming process with immense potential for banks and suppliers to benefit by sharing best practices and avoiding duplication, Clark said.

While TruSight currently has just four backers, Clark said “a small number” of other financial companies may be invited to invest in it in the future. Clark TruSight will begin working on behalf of clients early next year. Clark declined to disclose how much its backers have invested in the company.",U.S. financial giants create consortium to vet third party suppliers,http://www.reuters.com/article/us-usa-banks-vendors/u-s-financial-giants-create-consortium-to-vet-third-party-suppliers-idUSKBN1DE1TV?feedType=RSS&amp;feedName=businessNews
8,"['great', 'increases', 'coral', 'sperm', 'spawning', 'barrier', 'egg', 'spectacle', 'living', 'cells', 'bleaching', 'reef']","It's one of nature's wonders - the annual coral spawning on the Great Barrier Reef Coral colonies and species simultaneously release trillions of egg and sperm cells for external fertilisation.
Coral spawning increases distribution of the corals to different areas and increases genetic resilience.
This initial spawn saw pleasingly high numbers of egg and sperm cells released, according to marine biologists.
Bleaching happens when the water is too warm, forcing coral to expel living algae, causing it to calcify and turn white.
Stretching 2,300 km along Australia's northeast coast, the Great Barrier Reef is the world's largest living ecosystem.","It's one of nature's wonders - the annual coral spawning on the Great Barrier Reef Coral colonies and species simultaneously release trillions of egg and sperm cells for external fertilisation. The event lasts several nights, in the spring and after a full moon, when the conditions are just right. Coral spawning increases distribution of the corals to different areas and increases genetic resilience. This initial spawn saw pleasingly high numbers of egg and sperm cells released, according to marine biologists. That's good news for the reef after recent bleaching events destroyed large swathes of it. Bleaching happens when the water is too warm, forcing coral to expel living algae, causing it to calcify and turn white. Some coral can recover if the temperature drops. Otherwise it may die. Stretching 2,300 km along Australia's northeast coast, the Great Barrier Reef is the world's largest living ecosystem.",Coral spawning spectacle on the Great Barrier Reef,https://www.reuters.com/video/2017/11/13/coral-spawning-spectacle-on-the-great-ba?videoId=372965029&videoChannel=118169
9,"['сирии', 'withdraw', 'расследования', 'accuser', 'зашли', 'химических', 'в', 'вопросе', 'politicsmoore', 'тупик', 'россия', 'steps', 'и', 'сша', 'forward', 'asked']",PoliticsMoore asked to withdraw as new accuser steps forward,"Politics

Moore asked to withdraw as new accuser steps forward",Россия и США зашли в тупик в вопросе расследования химических атак в Сирии,https://www.reuters.com/article/topNews/idRUKBN1DE107-ORUTP
