,KEYWORDS,SUMMARY,TEXT,TITLE,URL
0,"['tap', 'desktop', 'notifications', 'straight', 'sent', 'turn', 'latinos']",Tap here to turn on desktop notifications to get the news sent straight to you.,Tap here to turn on desktop notifications to get the news sent straight to you.,Latinos,https://www.huffingtonpost.com/news/latinoamerica/
1,"['tap', 'desktop', 'notifications', 'straight', 'sent', 'turn']",Tap here to turn on desktop notifications to get the news sent straight to you.,Tap here to turn on desktop notifications to get the news sent straight to you.,Inc,https://www.huffingtonpost.com/news/inc/
2,"['tap', 'desktop', 'celebrity', 'photos', 'videos', 'notifications', 'straight', 'sent', 'huffpost', 'turn']",Tap here to turn on desktop notifications to get the news sent straight to you.,Tap here to turn on desktop notifications to get the news sent straight to you.,"Celebrity News, Photos and Videos - HuffPost Celebrity",https://www.huffingtonpost.com/news/celebrity/
3,"['alerta', 'tendrá', 'cdmx', 'sísmica', 'portable']",,,Tendrá #CDMX alerta sísmica portable,http://www.huffingtonpost.com.mx/2017/11/02/tendra-cdmx-alerta-sismica-portable_a_23265100/
4,"['aller', 'mehr', 'im', 'bundestag', 'zeiten', 'und', 'politisches', 'das', 'der', 'es', 'die', 'sich', 'monster', 'den', 'ein', 'größte']","Die Ursache für dieses Monsterparlament hat er auch gleich ausgemacht und regt an, ""dass sich der Bundestag rasch mit einer Reform des Wahlrechts befasst"".
In der Tat: dass im Bundestag und in den Abgeordnetenbüros nach dieser Wahl ein nie gekanntes Gedränge herrscht, liegt am derzeitigen Wahlrecht.
Ja, das gibt es: das Grabenwahlrecht.
Der Wählerwille der Bürger bekommt einen stärkeren Einfluss und es werden neue Anreize für die Bürgernähe der Parteien geschaffen.
Für Hermann Otto Solms und alle anderen, die sich fragen: „wie lässt sich ein Monsterbundestag zukünftig verhindern?""","ullstein bild via Getty Images

Die reguläre Größe des deutschen Bundestags sind exakt 598 Abgeordnete.

Allerdings sitzen im neuen Bundestag jetzt ganze 709 Abgeordnete - das sind 111(!) Mandatsträger mehr als eigentlich vorgesehen.

""Die Größe dieses aufgeblähten Parlaments trägt eher dazu bei, dass die Arbeitsfähigkeit des Bundestages ebenso wie sein Ansehen bei den Bürgern leidet"", sagte der FDP-Politiker Hermann Otto Solms am Dienstag in seiner Eröffnungsrede als Alterspräsident im Bundestag.

Die Ursache für dieses Monsterparlament hat er auch gleich ausgemacht und regt an, ""dass sich der Bundestag rasch mit einer Reform des Wahlrechts befasst"".

In der Tat: dass im Bundestag und in den Abgeordnetenbüros nach dieser Wahl ein nie gekanntes Gedränge herrscht, liegt am derzeitigen Wahlrecht.

Es ist immer wieder geändert worden und mittlerweile neben den regulären Mandaten und den Überhangmandaten auch sehr viele weitere so genannte Ausgleichsmandate ausspuckt.

Die vielen Wahlrechtsreformen haben dazu geführt, dass die Erststimme trotz ihres wichtig klingenden Namens zu einer reinen Sympathiestimme verkommen ist.

➨ Mehr zum Thema: Forderung nach Wahlrecht für Migranten ohne deutschen Pass ist verfassungswidrig

Wozu zwei Stimmen, wenn nur eine davon wirklich zählt?

Denn: allein die Zweitstimme entscheidet über die Mehrheitsverhältnisse im Parlament.

Mit der Erststimme kann man lediglich auf die personelle Auswahl ein wenig Einfluss ausüben. Eigentlich absurd - wozu zwei Stimmen, wenn nur eine davon wirklich zählt?

Um diesen Missstand zu beheben und das Wahlsystem endlich vom Kopf auf die Füße stellen, brauchen wir Deutschen ein neues Wahlrecht, in dem Erst- und Zweitstimme beide einen messbaren Einfluss haben.

Kann es so etwas geben? Ja, das gibt es: das Grabenwahlrecht. Dieser einprägsame Name ergibt sich aus dem Aufbau des Parlaments nach diesem System:

Die eine Hälfte besteht aus direkt gewählten Abgeordneten durch Mehrheitswahl, die andere aus Abgeordneten von den Parteilisten, die per Verhältniswahl besetzt wird.

Zwischen beiden Hälften gibt es keine Verrechnung, es besteht eine Art „Graben"". Das Grabenwahlrecht ist also eine Kombination aus Mehrheits- und Verhältniswahl.

Es vereint damit die Vorteile der beiden häufigsten Arten, ein Parlament zu besetzen.

Vom der Mehrheitswahl profitiert, wer vor Ort gute Arbeit leistet und sich um die Menschen im Wahlkreis kümmert.

Das Schöne am Grabenwahlrecht

Die Verhältniswahl sorgt dafür, dass Ideen und politische Vorstellungen abgebildet werden und Fachpolitiker der verschiedenen Strömungen im Parlament vertreten sind.

Das Schöne am Grabenwahlrecht: für den Wähler ändert sich bei der Stimmabgabe nichts. Er kann jetzt aber (endlich!) im Voraus absehen, was seine Stimme jeweils bewirkt.

Keine Überhang- und Ausgleichsmandate mehr, kein aufgeblähter Bundestag.

Ein netter Nebeneffekt ist, dass durch das Grabenwahlsystem die Arbeit vor Ort und der direkte Wählerkontakt mehr Gewicht bekommen, ohne die fachpolitische Arbeit aus den Augen zu verlieren.

Statt 700 oder mehr Parlamentariern gibt es dann zukünftig genau 598 Abgeordnete, die nach transparenten Kriterien und mit einem klaren Wählerauftrag in den Bundestag einziehen.

➨ Mehr zum Thema: ""Die Gegenrevolution hat begonnen"": Wie der Einzug der AfD in den Bundestag Deutschland verändern wird

Das Monster wäre gezähmt und seine Kräfte sinnvoll kanalisiert. Der Wählerwille der Bürger bekommt einen stärkeren Einfluss und es werden neue Anreize für die Bürgernähe der Parteien geschaffen.

Für Hermann Otto Solms und alle anderen, die sich fragen: „wie lässt sich ein Monsterbundestag zukünftig verhindern?"" sollte die Antwort also klar sein: wir brauchen ein neues Wahlrecht. Wir brauchen das Grabenwahlrecht!

____",Der größte Bundestag aller Zeiten - ein politisches Monster,http://www.huffingtonpost.de/daniel-gerjets-/der-groesste-bundestag-aller-zeiten---ein-politisches-monster_b_18454658.html
5,"['européen', 'si', 'les', 'newsletter', 'plus', 'mandat', 'la', 'technique', 'ça', 'quotidienne', 'meilleurs', 'recevez', 'à', 'par', 'du', 'pour', 'échapper', 'savoir', 'puigdemont']","Avec la newsletter quotidienne du HuffPost, recevez par email les infos les plus importantes et les meilleurs articles du jour.
En savoir plus","Avec la newsletter quotidienne du HuffPost, recevez par email les infos les plus importantes et les meilleurs articles du jour. En savoir plus","Et si c'était ça, la technique de Puigdemont pour échapper à un mandat d'arrêt européen?",http://www.huffingtonpost.fr/xavier-delucq/et-si-cetait-ca-la-technique-de-puigdemont-pour-echapper-a-un-mandat-darret-europeen_a_23265142/
6,"['honeymoon', 'relationship', 'island', 'invite', 'travel', 'kids', 'way', 'romance', 'going', 'travelling', 'tropical', 'provide', 'forever']","Finally, she thought, she'll stop wasting her money, start saving for a house, have kids and live happily ever after.
Unfortunately for my mum, marriage and kids did nothing to quench our thirst for exploring, and despite setting up shop with the kids, the travelling never stopped.
A honeymoon with kids?
Romantic bars (kids were always warmly welcomed), fabulous restaurants and crystal-clear waters, topped with that infectious and fun Greek spirit.
There are fantastic camping spots -- the perfect activity to enjoy a glass of wine under the stars as the kids sleep.","""The excitement of going somewhere new will help rekindle the romance in your relationship, and provide family memories that will last a lifetime.""

Figuratively and literally, the honeymoon is not over for us. The truth is, we never planned to catch that plane home to a mundane life and an uninspiring relationship.

Numerous articles have been written about the key to keeping the pizzazz in relationships, and even more articles have dissected the apparently unavoidable tragedy that occurs when the honeymoon period of a relationship comes to an abrupt end.

But what if the honeymoon period never ends?

After a solid decade of exploring all corners of the globe together, my partner and I decided to embark on a new adventure: marriage and children. I could almost hear my mum's sigh of relief when we announced it... Finally, she thought, she'll stop wasting her money, start saving for a house, have kids and live happily ever after.

Unfortunately for my mum, marriage and kids did nothing to quench our thirst for exploring, and despite setting up shop with the kids, the travelling never stopped. In fact, we went into overdrive. In an almost defiant, rebellious quest, we continued to travel the world with two young kids in tow -- mastering the art of travelling with a glass of bubbles in one hand and a bottle of milk in the other (responsibly, of course).

We were determined to prove wrong all the people who insisted that life, romance and fabulous holidays would end as soon as marriage and kids entered the equation. And so, we kept travelling... mostly with the kids and, on one rare occasion, without them.

Nothing deterred us, not even that nightmare 22-hour flight to Europe when my two year old refused to sleep. Our combined obsession with travel motivated us to book that next holiday. And with each adventure, whether it was the camping trip just out of town or the tropical getaway on a luxurious island, we realised we had inadvertently managed to stay in the honeymoon phase simply by continuing to go on 'honeymoons' -- with the kids.

A honeymoon with kids?

Okay, so it's not your typical honeymoon. The traditional honeymoon is synonymous with the ultimate celebration of love. Usually taken immediately after the wedding, it's that once-in-a-lifetime romantic holiday where you deliriously succumb to life's little luxuries and the term 'love drunk' takes on a whole new meaning.

However, if you look beyond the indulgent hotel rooms and the token petals scattered over beds, you'll realise the essence of a honeymoon can easily be applied to any holiday. It's about exploring together, discovering together, going to new places together, sharing new experiences together and (this is the real ground-breaking one)... it's about spending time together.

Honeymoons and holidays embody the all-important 'together' things that people tend to forget when kids come along or when they've been in a relationship for years. They are shoved right under a one-metre pile of bills, never to be seen again. That's when the ever-so-feared domestication truly starts to set in and you can guarantee the honeymoon phase will well and truly be over shortly afterwards.

So as Nike always recommends, just do it. Keep the adventures going, keep 'honeymooning' and don't be afraid to take the kids with you. There may be fleeting moments of despair but the good times will far outweigh the bad. The excitement of going somewhere new will help rekindle the romance in your relationship, and provide family memories that will last a lifetime.

Here are our top five places to honeymoon with the kids:

1. Mykonos -- Synonymous with hedonistic parties, it's not the first Greek Island that springs to mind when you think of romance and family holidays, but this charming island has everything for everyone. Romantic bars (kids were always warmly welcomed), fabulous restaurants and crystal-clear waters, topped with that infectious and fun Greek spirit.

2. Vomo, Fiji -- This luxurious Fijian resort, only a short boat or helicopter ride from Fiji's mainland, has all the elements of a blissful tropical getaway -- picture-perfect beaches framed with palm trees, amazing food and hospitality, and a fantastic kids club with island activities to keep the little ones learning and engaged.

3. Bali -- From the stunning properties of Alila Villas on the cliffs of Uluwatu, to the many affordable hotels and villas along Seminyak and Kuta, Bali offers something for all budgets. The sunsets are some of the most famed in the world and provide the perfect setting for sunset cocktails.

4. Port Douglas -- This charming town in Tropical North Queensland is uniquely positioned where the 'rainforest meets the sea'. The spectacular natural scenery, coupled with world-class eateries means there is always plenty to see and do. Explore the Daintree Rainforest, take a boat ride out and snorkel the Great Barrier Reef or simply relax by the pool at one of the many waterfront resorts.

5. Seal Rocks -- Lush surrounds including endless beaches and bushwalks makes this area the ideal place to unwind and get some quality time together. There are fantastic camping spots -- the perfect activity to enjoy a glass of wine under the stars as the kids sleep.

Happy honeymooning, with the kids.

_______________________________

For more travel inspiration, follow Meri Hindes' Instagram account @huntersandtravellers",The Way To Make Your Honeymoon Last Forever Is To Invite Your Kids,http://www.huffingtonpost.com.au/meri-hindes/the-way-to-make-your-honeymoon-last-forever-is-to-invite-your-kids_a_23265189/
7,"['actress', 'weinstein', 'seagal', 'woman', 'margulies', 'harvey', 'harass', 'women', 'julianna', 'allegations', 'tried', 'steven', 'audition', 'sexual', 'room', 'sexually']","Actress Julianna Margulies has added her own frightening experiences with Harvey Weinstein and Steven Seagal to the cascade of allegations of sexual harassment and assault in the entertainment world.
In a Friday interview on SiriusXM’s “Just Jenny,” the “Good Wife” star talked about two troubling encounters with Seagal and Weinstein earlier in her career.
But when Margulies arrived later that night, she said she found herself alone with the action movie star.
I sort of squirmed my way out.”She said Seagal tried to turn the supposed audition into a sexual encounter with a tactic also allegedly practiced by Weinstein.
In 1998, actress Jenny McCarthy discussed leaving an audition distraught after Seagal repeatedly insisted that she undress.","Actress Julianna Margulies has added her own frightening experiences with Harvey Weinstein and Steven Seagal to the cascade of allegations of sexual harassment and assault in the entertainment world.

In a Friday interview on SiriusXM’s “Just Jenny,” the “Good Wife” star talked about two troubling encounters with Seagal and Weinstein earlier in her career.

When she was 23, Margulies said, a female casting director sent her to Seagal’s apartment at 10 p.m. to read a scene. The casting director pushed past the actress’s objections by offering to reimburse the cab fare and promising that she would be present as well. But when Margulies arrived later that night, she said she found herself alone with the action movie star.

“She set me up,” Margulies said of the woman who arranged the audition.

The encounter with Seagal quickly turned threatening, the actress recalled. “He made sure that I saw his gun, which I’d never seen a gun in real life,” Margulies said. “I got out of there unscathed. ... I don’t know how I got out of that hotel room. ... I sort of squirmed my way out.”

She said Seagal tried to turn the supposed audition into a sexual encounter with a tactic also allegedly practiced by Weinstein. “It always starts with ‘I’m a healer, I wanna massage you,’” she said.

Several years later, in 1996, Margulies said she was invited to meet with Weinstein. She said another woman brought her to the hotel, promising that if she met with the film producer she’d be given a screen test for a possibly award-winning role in a major movie. After her disturbing encounter with Seagal, however, Margulies was wary.

“I said, ‘I’m not going up there alone’ ― because of the Seagal experience and because I had a career,” said Margulies, who was on the hit show “ER” at the time.

After the actress insisted she would go home if the other woman didn’t join her, the two of them went to Weinstein’s hotel room together.

“He opened the door in a bathrobe,” Margulies recalled. “I could see that there were candles lit in the room, and there was a dinner for two. And I saw him stare at her, daggers.” She turned to the other woman and “caught her in a shrug, like, ‘What could I do?’”

Weinstein looked “furious,” Margulies said. He told her, “Just wanted to say, ‘Good audition,’” and then slammed the door, she said. She did not get the part.

Margulies joins a list of more than 50 women who have stepped forward to accuse Weinstein of sexual misconduct, with allegations ranging from attempted harassment to rape. Following two explosive exposés in The New York Times and The New Yorker, and numerous additional women then stepping forward to share similar experiences, Weinstein was fired from the Weinstein Company, which he co-founded with his brother, and expelled from the Academy of Motion Picture Arts and Sciences. Police departments in Los Angeles and London are reportedly investigating rape allegations made against him. The New York Police Department confirmed on Friday that it has been gathering evidence for a “credible rape allegation,” which could lead to his arrest.

Seagal has previously been accused of inappropriate conduct as well. In 1998, actress Jenny McCarthy discussed leaving an audition distraught after Seagal repeatedly insisted that she undress. In 2010, he was sued for sexual harassment by a former assistant who claimed in the lawsuit that he had used her as a “sex toy.” The lawsuit was later dropped. In October of this year, “Inside Edition” correspondent and actress Lisa Guerrero said she was repeatedly pressured to audition alone with Seagal at his home for a role in the 1997 movie “Fire Down Below.”

During Friday’s interview, Margulies said the recent wave of public allegations led her to realize that she’d “swept everything under the rug. You shrug it off as that’s just Hollywood.”

She also pointed to the role of some women in enabling predatory male behavior, noting that she was introduced to both situations by other women in the business.",Julianna Margulies Says Steven Seagal And Harvey Weinstein Tried To Sexually Harass Her,https://www.huffingtonpost.com/entry/julianna-margulies-steven-seagal-harvey-weinstein_us_59fdcd2ce4b04cdbeb337390?ncid=inblnkushpmg00000009
8,"['diseases', 'exercise', 'right', 'undernutrition', 'immunity', 'state', 'nutrition', 'indias', 'authority', 'moral', 'india', 'population', 'disease', 'feed', 'tb', 'poor', 'loses']","For those living in countries with poor population nutrition like India, this saying has more ironic significance than we can imagine.
Hence, a significant section of India's population has poor nutrition and resultantly poor immunity to the TB bacteria.
In the case of TB, poor nutrition also affects recovery from TB and increases drug toxicity, relapse and death once TB develops.
First and foremost, hunger and poor nutrition should be morally unacceptable in largely poor countries like India.
If the state cannot feed its people, it loses all moral right to exercise authority.","ADVERTISEMENT

We are what we eat or so the famous saying goes. For those living in countries with poor population nutrition like India, this saying has more ironic significance than we can imagine. In India, it is estimated that half of Indian women age 15-49 (48 percent) and 43 percent of Indian men age 15-49 are undernourished. Arguably, a third of women of reproductive age in India is undernourished. In children under 5, statistics reveal that stunting is seen in 48 per cent while 43 per cent are underweight and wasting is common in close to 20 per cent. Hence, India is what it eats. It seems either hungry or without sufficiently nutritious food.

While governments ignore or dismiss these statistics, what they often do not realise is that poor nutrition is a leading cause of vulnerability to diseases. Nutrition has a critical role in both determining immunity and the ability to recover from diseases. Take the case of Tuberculosis of TB- one of India's top killers.

TB is easily diagnosed and treated, yet it kills lakhs of Indians each year. Several studies globally, and in India, illustrate that social, behavioural, economic and environmental factors like undernutrition, indoor air pollution, smoking and alcohol addiction act as facilitating factors to the spread of TB.

Nutrition has a critical role in both determining immunity and the ability to recover from diseases

Of these, undernutrition is the single-most important predisposing factor for TB in India. Hence, a significant section of India's population has poor nutrition and resultantly poor immunity to the TB bacteria. Not surprisingly, like undernutrition, TB exists in India at an epic scale, most often affecting those among the age group of 15-55 — an individual's most productive age.

With undernutrition we essentially create large masses with increased vulnerability to TB and other diseases. This, along with poor infection control and limited awareness, creates disease epidemics such as TB in India. Nutrition also affects recovery from disease. In the case of TB, poor nutrition also affects recovery from TB and increases drug toxicity, relapse and death once TB develops. As a result patients with poor nutritional levels are likely to show poorer performance on TB treatment because of poor muscle strength. There is always a higher risk of TB relapse among such patients as well. Appropriate nutritional intake is critical to ensure treatment completion as well as a faster road to recovery.

NEW DELHI, INDIA MAY 29: The picture featuring TB Patients in Patel Chest Hospital on May 29, 2013 in New Delhi, India. (Photo by Ramesh Pathania/Mint via Getty Images)

When considering India's significant TB crisis, it is clear that new technologies, quick and early diagnosis and less toxic treatments are critical to address India's TB epidemic. With a vast number of people affected, this is needed urgently. An accompanying though more fundamental question, what about addressing hunger and nutrition? How can we comprehensively address TB in the long-term without addressing the nutritional status of the population and ensuring immunity? Until we do so, are we not setting a near-impossible task for ourselves with a large and vulnerable population? Unless we address the root cause, will faster diagnosis and improved treatment alone end TB in India?

India needs food security for increased immunity for all diseases including TB. Why? The answers are simple. First and foremost, hunger and poor nutrition should be morally unacceptable in largely poor countries like India. If the state cannot feed its people, it loses all moral right to exercise authority. Without food, words like vikas are meaningless. Also, continued malnutrition and hunger increase vulnerability, thereby increasing disease prevalence, and consequently human suffering, burdening the health system and society at large. This has staggering human, economic and social consequences that perpetuate inequity—something that should be unacceptable as well. From a purely economic view, it causes increased suffering, loss of wages, unemployment, debt and financial desperation — undesirables in India's fantastic march towards vikas.

If the state cannot feed its people, it loses all moral right to exercise authority

It's time India thought of significant investment in nutrition as the foundational basis of a population's well-being, social justice, economic growth and as a preventive strategy for all diseases. Some solutions that India must consider are universal food security. This, of course, is fraught with challenges both in relation to implementation and in funding. However, these challenges cannot be used as the basis of reneging on this essential and beneficial strategy.

Too often there are too many ineffective schemes.We need to re-examine, link and innovate programmes run by various ministries, including health and women & child development among others. This is possible if we mainstream nutrition and food security for all beneficiary groups and not just those affected by diseases. For those affected by diseases, we need to provide long-term specialised nutritional support and supervision through programmes that ensure sufficient nutrition.

It's time to go back to basics and recognise that nutrition is the fundamental building block not just for disease prevention but the nation itself. Until we do so our claims to eliminate TB or any other disease will remain hollow. And our march towards vikas will be like a never-ending one to a mythical heaven.

Also on HuffPost","If A State Cannot Feed Its People, It Loses All Moral Right To Exercise Authority",http://www.huffingtonpost.in/chapal-mehra/if-a-state-cannot-feed-its-people-it-loses-all-moral-right-to-exercise-authority_a_23260335/
9,"['christmas', 'spending', 'start', 'buy', 'things', 'going', 'kris', 'brown', 'kringle', 'dont', 'family', 'avoid']","Try a Kris Kringle to cut down costs.
""Have a Kris Kringle, set a budget and then buy for one family member or a couple or what have you.
Often when you get to a certain age and Christmas comes around, you're thinking 'what else do I want?'
""Buy Christmas paper when it's on sale.
""You may also want to set up some kind of direct debit system that helps you save for Christmas next year.","Okay, so we don't mean to alarm anybody, but if you happen to get paid monthly, you have exactly two paydays left until Christmas rears it's expensive, tinselled head.

Or, to put it another way, there are eight Fridays between now and C-day. Eight.

So while it may be a little too late to start any proper Christmas financial planning, there are still some things you can do to ensure you don't end up spending your entire pay packet at Westfield on Christmas Eve (let's face it, probably on things you don't need and your relatives definitely don't want.)

Here are our top tips.

1. Make a list

No, we're not talking about times when you've been naughty or nice. We're talking about a list of all the things you need to buy. In other words -- no impulse purchases for you!

""Don't do last minute Christmas shopping. It will end up being all impulse buys. Figure out what you need to buy now -- plan it out and set a budget,"" CEO and founder of JBS Financial Strategists, Jenny Brown, told HuffPost Australia.

""No matter what it is, whether it's Christmas or saving for a holiday, it all comes back to setting a budget and setting a goal to make sure you are going to hit it.""

2. Shop online

One of the great things about shopping online is it's so easy to shop around for the best price -- a practice Brown greatly encourages.

""If you know you are going to buy a certain article of clothing or present or whatever it's going to be, search around online,"" she said.

""It's amazing how much you can save. And if they deliver, have it delivered to your work so you save yourself the hassle of going to the post office to pick things up.""

3. Consider a Kris Kringle

If you have a large family, it's well worth considering having a Kris Kringle, whereby participants draw a name out of the hat and just buy a present for that single person.

The great thing about a Kris Kringle (or Secret Santa gift exchange) is that not only does it keep costs down, but it means people are more likely to receive what they actually want rather than a whole bunch of smaller items that will end up in the bottom of a drawer.

Big family? Try a Kris Kringle to cut down costs.

""If you have a situation where there are 13 members in a family, it just becomes ridiculous,"" Brown said.

""Have a Kris Kringle, set a budget and then buy for one family member or a couple or what have you.

""Alternatively, just buy for the kids. Often when you get to a certain age and Christmas comes around, you're thinking 'what else do I want?' Eliminating the adults and just focusing on the kids can be a great way to bring down costs.""

4. Don't use your credit card

This is probably going to be the toughest thing to do this Christmas, but you'll thank yourself next year when your bill isn't out of control.

""Be careful of the credit cards. Don't have the attitude of 'I'll deal with it in January', because then you have to pay it off, and how are you going to do that?"" asks Brown.

""If you aren't good with that kind of discipline, use cash only. Get out the amount you're going to spend and shop according to your list. Really plan out what you are going to spend it on.

""Another trick is to freeze your credit card in water in a plastic container. If you want to use it, you'll have to defrost it, which reduces the chance of you impulse buying.""

Home-made presents are thoughtful and kind to the bank balance.

5. Get crafty

Who's to say you have to spend a fortune on gifts? Why not embrace your inner hipster and plant some succulents or make some jam?

""That's actually one of the things we've done,"" Brown said. ""I've been growing home made veggies and making things like homemade chutneys and jams.

""It's a lovely thoughtful gift as well as bringing costs right down, especially if you do things like recycle your jars.""

6. Prepare for next year

If you want to put yourself in the best possible stead for Christmas 2018, it pays to start planning now.

""It's never too early to start,"" Brown said. ""Buy Christmas paper when it's on sale. You can often get really good deals in January. That goes for cards too.

""You may also want to set up some kind of direct debit system that helps you save for Christmas next year.

""If you start planning ahead, it really does pay off in the long run.""",How To Avoid Spending Too Much This Christmas,http://www.huffingtonpost.com.au/2017/11/02/how-to-avoid-spending-too-much-this-christmas_a_23262701/
